label,user,collection_datetime,device_timestamp,rotvecmag_x,rotvecmag_y,rotvecmag_z
1,ugur,2018-03-20 20:47:44,83978445398380,0.02825078,0.08437271,0.8903453
1,ugur,2018-03-20 20:47:44,83978391407026,0.028527599,0.08454695,0.89177316
1,ugur,2018-03-20 20:47:44,83978337874526,0.028865984,0.08459894,0.89080936
1,ugur,2018-03-20 20:47:44,83978284930932,0.029106496,0.084168404,0.88992375
1,ugur,2018-03-20 20:47:44,83978233067443,0.030075915,0.08432266,0.88662684
1,ugur,2018-03-20 20:47:44,83978177143068,0.029084275,0.08415828,0.8892277
1,ugur,2018-03-20 20:47:44,83978123927078,0.028988967,0.08365386,0.888635
1,ugur,2018-03-20 20:47:44,83978069547912,0.028889252,0.08284737,0.88975173
1,ugur,2018-03-20 20:47:44,83978016324578,0.02965132,0.08216632,0.8882698
1,ugur,2018-03-20 20:47:44,83977961433224,0.030064266,0.080844216,0.8897006
1,ugur,2018-03-20 20:47:44,83977907441974,0.030475626,0.08014984,0.88849074
1,ugur,2018-03-20 20:47:44,83977854746297,0.03024915,0.08030216,0.89134264
1,ugur,2018-03-20 20:47:44,83977798880516,0.029824097,0.080181256,0.89324427
1,ugur,2018-03-20 20:47:44,83977746417131,0.02979248,0.07986957,0.893301
1,ugur,2018-03-20 20:47:44,83977693244526,0.029634163,0.07922496,0.89429265
1,ugur,2018-03-20 20:47:44,83977640689110,0.029132912,0.079059266,0.8954506
1,ugur,2018-03-20 20:47:44,83977586063797,0.030112587,0.077980876,0.8921511
1,ugur,2018-03-20 20:47:44,83977534043329,0.029692968,0.07744925,0.89404327
1,ugur,2018-03-20 20:47:44,83977478642183,0.029938519,0.07751918,0.8927355
1,ugur,2018-03-20 20:47:44,83977424092860,0.030095166,0.077544995,0.89249533
1,ugur,2018-03-20 20:47:44,83977368969162,0.03091713,0.07755626,0.89085746
1,ugur,2018-03-20 20:47:44,83977315764839,0.032102767,0.07701131,0.890963
1,ugur,2018-03-20 20:47:44,83977263869214,0.031913534,0.07637644,0.8920472
1,ugur,2018-03-20 20:47:44,83977210848172,0.032939095,0.07589375,0.8908185
1,ugur,2018-03-20 20:47:44,83977152581870,0.03413413,0.07585727,0.8926864
1,ugur,2018-03-20 20:47:44,83977100386610,0.03716632,0.076431975,0.8916512
1,ugur,2018-03-20 20:47:44,83977045307235,0.041290484,0.07434983,0.89332676
1,ugur,2018-03-20 20:47:44,83976993231610,0.042977493,0.07356861,0.89348364
1,ugur,2018-03-20 20:47:44,83976938942600,0.047426462,0.072935626,0.8925166
1,ugur,2018-03-20 20:47:44,83976885604162,0.047062427,0.072731115,0.89521855
1,ugur,2018-03-20 20:47:44,83976832950464,0.047061786,0.07329551,0.898091
1,ugur,2018-03-20 20:47:44,83976780327339,0.047908813,0.07294015,0.8973808
1,ugur,2018-03-20 20:47:44,83976727146610,0.04835057,0.07235719,0.8989792
1,ugur,2018-03-20 20:47:44,83976674824683,0.047715846,0.071694985,0.8992698
1,ugur,2018-03-20 20:47:44,83976621760829,0.047268447,0.07103899,0.90040576
1,ugur,2018-03-20 20:47:44,83976569769006,0.044140108,0.070659086,0.9037092
1,ugur,2018-03-20 20:47:44,83976516240829,0.04193425,0.06977931,0.9058818
1,ugur,2018-03-20 20:47:44,83976463893016,0.039386764,0.06778179,0.90964246
1,ugur,2018-03-20 20:47:44,83976410160829,0.03854425,0.06624902,0.90980047
1,ugur,2018-03-20 20:47:44,83976356336558,0.038592096,0.06374794,0.9116712
1,ugur,2018-03-20 20:47:44,83976302961298,0.04173928,0.060489018,0.9084704
1,ugur,2018-03-20 20:47:44,83976248050881,0.04326257,0.05739628,0.90848446
1,ugur,2018-03-20 20:47:44,83976195662079,0.04541893,0.052418616,0.90640014
1,ugur,2018-03-20 20:47:44,83976141154683,0.047441524,0.048137765,0.90315855
1,ugur,2018-03-20 20:47:44,83976085868537,0.0455115,0.046110988,0.9026892
1,ugur,2018-03-20 20:47:44,83976033580881,0.040347714,0.04574384,0.905207
1,ugur,2018-03-20 20:47:44,83975980179683,0.026008407,0.041001845,0.91516864
1,ugur,2018-03-20 20:47:44,83975925712496,0.0155717395,0.044698425,0.91825914
1,ugur,2018-03-20 20:47:44,83975871496506,0.013939694,0.046741843,0.9195008
1,ugur,2018-03-20 20:47:44,83975816328537,0.019647053,0.05011282,0.9152657
1,ugur,2018-03-20 20:47:44,83975763743381,0.020586403,0.050823044,0.91720945
1,ugur,2018-03-20 20:47:44,83975709194475,0.021168347,0.052010197,0.91624177
1,ugur,2018-03-20 20:47:44,83975652678485,0.02802621,0.05594431,0.91156214
1,ugur,2018-03-20 20:47:44,83975598588746,0.03623593,0.06367418,0.9018399
1,ugur,2018-03-20 20:47:44,83975544755204,0.034871805,0.069844574,0.9001767
1,ugur,2018-03-20 20:47:44,83975491276663,0.033229295,0.07191657,0.89977294
1,ugur,2018-03-20 20:47:44,83975437389371,0.0406531,0.08636127,0.8876315
1,ugur,2018-03-20 20:47:44,83975384466506,0.03540392,0.100429654,0.88376963
1,ugur,2018-03-20 20:47:44,83975330739788,0.031432185,0.108610675,0.88234925
1,ugur,2018-03-20 20:47:44,83975277669892,0.03286883,0.10976436,0.8814285
1,ugur,2018-03-20 20:47:44,83975225198381,0.030573683,0.10911429,0.8839807
1,ugur,2018-03-20 20:47:44,83975171811194,0.03026167,0.10423137,0.8869843
1,ugur,2018-03-20 20:47:44,83975118996871,0.026328763,0.093131624,0.895586
1,ugur,2018-03-20 20:47:44,83975067082600,0.023531344,0.087551445,0.89950037
1,ugur,2018-03-20 20:47:44,83975011618590,0.01938131,0.08129072,0.90484744
1,ugur,2018-03-20 20:47:44,83974958060465,0.017487163,0.077583015,0.906354
1,ugur,2018-03-20 20:47:44,83974905854007,0.015699271,0.077352114,0.9045983
1,ugur,2018-03-20 20:47:44,83974851004111,0.017000707,0.08128254,0.89815176
1,ugur,2018-03-20 20:47:44,83974796086142,0.025613762,0.08255768,0.88788295
1,ugur,2018-03-20 20:47:44,83974744136819,0.037214935,0.08421759,0.87517667
1,ugur,2018-03-20 20:47:44,83974689139580,0.05259881,0.093532965,0.8520952
1,ugur,2018-03-20 20:47:44,83974636258850,0.057520814,0.10313892,0.83718604
1,ugur,2018-03-20 20:47:44,83974582581298,0.059259214,0.106111504,0.82670856
1,ugur,2018-03-20 20:47:44,83974529664215,0.054922897,0.10094566,0.835208
1,ugur,2018-03-20 20:47:44,83974476699007,0.046294674,0.091755435,0.8531084
1,ugur,2018-03-20 20:47:44,83974423170309,0.04191763,0.08590372,0.8633175
1,ugur,2018-03-20 20:47:44,83974369021351,0.03916754,0.07708371,0.87476015
1,ugur,2018-03-20 20:47:44,83974314264423,0.03937923,0.07134234,0.8788136
1,ugur,2018-03-20 20:47:44,83974261902392,0.038848255,0.06342836,0.88374186
1,ugur,2018-03-20 20:47:44,83974209153330,0.039906003,0.056172438,0.8872293
1,ugur,2018-03-20 20:47:44,83974156946976,0.041019633,0.053051434,0.8873071
1,ugur,2018-03-20 20:47:44,83974103837340,0.037528757,0.061086096,0.88694185
1,ugur,2018-03-20 20:47:44,83974052045726,0.040372133,0.07495185,0.8739803
1,ugur,2018-03-20 20:47:44,83973997327965,0.045848403,0.082157984,0.8629448
1,ugur,2018-03-20 20:47:44,83973944371715,0.05057624,0.09254499,0.84813964
1,ugur,2018-03-20 20:47:44,83973890153382,0.04151439,0.08980849,0.857704
1,ugur,2018-03-20 20:47:44,83973835538590,0.04016019,0.09089732,0.85600656
1,ugur,2018-03-20 20:47:44,83973783777288,0.034538783,0.08820352,0.86503726
1,ugur,2018-03-20 20:47:44,83973732116299,0.031598754,0.08423071,0.86998755
1,ugur,2018-03-20 20:47:44,83973678737549,0.024588043,0.078756645,0.8751503
1,ugur,2018-03-20 20:47:44,83973623196351,0.01831872,0.073486716,0.8824553
1,ugur,2018-03-20 20:47:44,83973568729476,0.014466387,0.06640074,0.8891688
1,ugur,2018-03-20 20:47:44,83973516961403,0.015629131,0.067244254,0.8834026
1,ugur,2018-03-20 20:47:44,83973463774736,0.020746585,0.07041812,0.8745443
1,ugur,2018-03-20 20:47:44,83973410899320,0.025024507,0.07153714,0.8675192
1,ugur,2018-03-20 20:47:44,83973357487966,0.041449737,0.076414384,0.8432528
1,ugur,2018-03-20 20:47:44,83973303397132,0.053071577,0.08349485,0.8258367
1,ugur,2018-03-20 20:47:44,83973249611924,0.05481441,0.08555938,0.821144
1,ugur,2018-03-20 20:47:44,83973198100101,0.054601517,0.0878315,0.82085216
1,ugur,2018-03-20 20:47:44,83973144346611,0.050951086,0.08431087,0.8311482
1,ugur,2018-03-20 20:47:44,83973092327914,0.04488813,0.079977386,0.84549487
1,ugur,2018-03-20 20:47:44,83973038062861,0.038555976,0.07317214,0.8631579
1,ugur,2018-03-20 20:47:44,83972984290257,0.03745108,0.06679472,0.86895275
1,ugur,2018-03-20 20:47:44,83972931713330,0.035835475,0.06472608,0.8725453
1,ugur,2018-03-20 20:47:44,83972879293174,0.031693008,0.058638204,0.8807265
1,ugur,2018-03-20 20:47:44,83972825758018,0.032204457,0.053827323,0.8849494
1,ugur,2018-03-20 20:47:44,83972770791559,0.03222067,0.05351502,0.88798887
1,ugur,2018-03-20 20:47:44,83972717473903,0.027672892,0.06000224,0.8882551
1,ugur,2018-03-20 20:47:44,83972662214164,0.028437292,0.06829598,0.8858901
1,ugur,2018-03-20 20:47:44,83972607825830,0.03424124,0.07712785,0.8745878
1,ugur,2018-03-20 20:47:44,83972554943070,0.03458918,0.093283735,0.8652375
1,ugur,2018-03-20 20:47:44,83972500926403,0.035222586,0.09307085,0.86542165
1,ugur,2018-03-20 20:47:44,83972447789060,0.03722858,0.09425145,0.8610884
1,ugur,2018-03-20 20:47:44,83972395363435,0.035723086,0.08760564,0.86639345
1,ugur,2018-03-20 20:47:44,83972341467237,0.031514708,0.08218781,0.87413913
1,ugur,2018-03-20 20:47:44,83972287422966,0.021744225,0.0737891,0.8880183
1,ugur,2018-03-20 20:47:44,83972235201456,0.015811427,0.06579534,0.897875
1,ugur,2018-03-20 20:47:44,83972182498383,0.013029775,0.061429363,0.8998642
1,ugur,2018-03-20 20:47:44,83972128198278,0.00975102,0.062472105,0.8999817
1,ugur,2018-03-20 20:47:44,83972074981560,0.010924151,0.06416932,0.89408845
1,ugur,2018-03-20 20:47:44,83972020447810,0.016237661,0.06465998,0.8893323
1,ugur,2018-03-20 20:47:44,83971967684945,0.026316242,0.06854719,0.8775036
1,ugur,2018-03-20 20:47:44,83971913119529,0.03630682,0.08156701,0.859424
1,ugur,2018-03-20 20:47:44,83971859303383,0.033229433,0.0868246,0.8610062
1,ugur,2018-03-20 20:47:44,83971806201195,0.0293435,0.08504108,0.8705096
1,ugur,2018-03-20 20:47:44,83971752539320,0.029171202,0.077704385,0.877988
1,ugur,2018-03-20 20:47:44,83971699094008,0.026696095,0.07037989,0.8883695
1,ugur,2018-03-20 20:47:44,83971646591508,0.023903728,0.0603843,0.9015781
1,ugur,2018-03-20 20:47:44,83971593803070,0.0207591,0.051408667,0.9118861
1,ugur,2018-03-20 20:47:44,83971540801352,0.019424345,0.046362184,0.91799134
1,ugur,2018-03-20 20:47:44,83971484650310,0.020187274,0.043852918,0.9206406
1,ugur,2018-03-20 20:47:44,83971430537081,0.014782097,0.045782838,0.9266058
1,ugur,2018-03-20 20:47:44,83971376640102,0.007980602,0.050879426,0.92951363
1,ugur,2018-03-20 20:47:44,83971323717758,0.008038686,0.062292736,0.93211764
1,ugur,2018-03-20 20:47:44,83971271615727,0.010304495,0.07406605,0.9328456
1,ugur,2018-03-20 20:47:44,83971218059841,0.011059182,0.0788296,0.9361701
1,ugur,2018-03-20 20:47:44,83971164997706,0.008232804,0.07784119,0.9447259
1,ugur,2018-03-20 20:47:44,83971111748800,0.009551104,0.07822489,0.94708407
1,ugur,2018-03-20 20:47:44,83971056900102,0.014339991,0.07315585,0.95152223
1,ugur,2018-03-20 20:47:44,83971004604529,0.01714811,0.063692465,0.9592977
1,ugur,2018-03-20 20:47:44,83970952430935,0.016460063,0.054528598,0.9661767
1,ugur,2018-03-20 20:47:44,83970897909633,0.015877662,0.05080159,0.97031707
1,ugur,2018-03-20 20:47:44,83970845630206,0.014430202,0.045142617,0.97669595
1,ugur,2018-03-20 20:47:44,83970792986925,0.013909492,0.044289634,0.97929084
1,ugur,2018-03-20 20:47:44,83970740447133,0.009709198,0.045925733,0.98279655
1,ugur,2018-03-20 20:47:44,83970687432758,0.009716021,0.05652198,0.98360074
1,ugur,2018-03-20 20:47:44,83970632499685,0.013628894,0.06331643,0.9827087
1,ugur,2018-03-20 20:47:44,83970579717446,0.023040399,0.07824433,0.9788414
1,ugur,2018-03-20 20:47:44,83970527675779,0.025961274,0.09705757,0.9768751
1,ugur,2018-03-20 20:47:44,83970472794529,0.026497394,0.098159164,0.9772619
1,ugur,2018-03-20 20:47:44,83970419009946,0.03382519,0.09673353,0.97659683
1,ugur,2018-03-20 20:47:44,83970367481144,0.03297646,0.09271819,0.9791495
1,ugur,2018-03-20 20:47:44,83970314188956,0.03178065,0.08713596,0.98156464
1,ugur,2018-03-20 20:47:44,83970260344477,0.031020254,0.077489965,0.9846922
1,ugur,2018-03-20 20:47:44,83970207562342,0.029264234,0.06776675,0.98634565
1,ugur,2018-03-20 20:47:44,83970156149581,0.029226344,0.061074656,0.98682183
1,ugur,2018-03-20 20:47:44,83970104361925,0.032038532,0.057755977,0.9852228
1,ugur,2018-03-20 20:47:44,83970051320988,0.03623401,0.057000708,0.98279214
1,ugur,2018-03-20 20:47:44,83969999601821,0.0369045,0.05879056,0.980384
1,ugur,2018-03-20 20:47:44,83969946811144,0.033207126,0.061322298,0.9811758
1,ugur,2018-03-20 20:47:44,83969893126925,0.032018833,0.06531603,0.97959787
1,ugur,2018-03-20 20:47:44,83969840680311,0.0310708,0.07694079,0.97486115
1,ugur,2018-03-20 20:47:44,83969787448488,0.030861929,0.08258926,0.9697402
1,ugur,2018-03-20 20:47:44,83969733073227,0.025048424,0.083822034,0.96670437
1,ugur,2018-03-20 20:47:44,83969680287602,0.021503484,0.083271675,0.9619123
1,ugur,2018-03-20 20:47:44,83969627671717,0.01727157,0.07992261,0.963558
1,ugur,2018-03-20 20:47:44,83969575534269,0.012451471,0.07601737,0.9598654
1,ugur,2018-03-20 20:47:44,83969521273800,0.008082306,0.06994612,0.9556377
1,ugur,2018-03-20 20:47:44,83969468689321,0.0029939523,0.065055974,0.9558664
1,ugur,2018-03-20 20:47:44,83969414565519,-0.0069013396,0.0602468,0.95304394
1,ugur,2018-03-20 20:47:44,83969360144582,-0.014872754,0.0575292,0.94626594
1,ugur,2018-03-20 20:47:44,83969306226092,-0.01646024,0.062606364,0.93395925
1,ugur,2018-03-20 20:47:44,83969254371717,-0.016067153,0.06842884,0.911588
1,ugur,2018-03-20 20:47:44,83969201621405,-0.008420285,0.06982536,0.888433
1,ugur,2018-03-20 20:47:44,83969148336196,0.008261705,0.07557424,0.8476896
1,ugur,2018-03-20 20:47:44,83969096286509,0.02373094,0.08736295,0.79776686
1,ugur,2018-03-20 20:47:44,83969044503644,0.03342403,0.09519289,0.7653385
1,ugur,2018-03-20 20:47:44,83968992974217,0.037804753,0.10177861,0.7367016
1,ugur,2018-03-20 20:47:44,83968941208019,0.040169276,0.10136954,0.7263332
1,ugur,2018-03-20 20:47:44,83968888738540,0.047022182,0.09431566,0.7173981
1,ugur,2018-03-20 20:47:44,83968835616301,0.046712533,0.080051124,0.72972864
1,ugur,2018-03-20 20:47:44,83968784464165,0.0456146,0.07135502,0.7388833
1,ugur,2018-03-20 20:47:44,83968731250988,0.04588603,0.060271427,0.7479559
1,ugur,2018-03-20 20:47:44,83968679885936,0.04344539,0.05353878,0.75607777
1,ugur,2018-03-20 20:47:44,83968627748749,0.047268834,0.046346232,0.7650425
1,ugur,2018-03-20 20:47:44,83968576635884,0.048741758,0.04263992,0.76843756
1,ugur,2018-03-20 20:47:44,83968525066249,0.04535388,0.046212085,0.7765258
1,ugur,2018-03-20 20:47:44,83968472322238,0.038555544,0.0553307,0.7884408
1,ugur,2018-03-20 20:47:44,83968420854999,0.042821478,0.061385214,0.79022557
1,ugur,2018-03-20 20:47:44,83968368687655,0.045553077,0.07485422,0.79346424
1,ugur,2018-03-20 20:47:44,83968316476717,0.041818287,0.0788424,0.80094427
1,ugur,2018-03-20 20:47:44,83968264598957,0.03966516,0.07824654,0.8100119
1,ugur,2018-03-20 20:47:44,83968211158228,0.03769544,0.077564195,0.81529456
1,ugur,2018-03-20 20:47:44,83968157655155,0.033610623,0.071995184,0.8228023
1,ugur,2018-03-20 20:47:44,83968104566405,0.026280615,0.06378782,0.83390504
1,ugur,2018-03-20 20:47:44,83968051163593,0.024804514,0.058996078,0.8353374
1,ugur,2018-03-20 20:47:44,83967995594686,0.022745185,0.052492082,0.8353551
1,ugur,2018-03-20 20:47:44,83967933859374,0.027438136,0.054113302,0.82100105
1,ugur,2018-03-20 20:47:44,83967879448749,0.02638845,0.05513848,0.81095773
1,ugur,2018-03-20 20:47:44,83967826058593,0.033495884,0.05322597,0.7962136
1,ugur,2018-03-20 20:47:44,83967774027447,0.050932862,0.050623894,0.77530307
1,ugur,2018-03-20 20:47:44,83967720897134,0.06437868,0.05678706,0.7506659
1,ugur,2018-03-20 20:47:44,83967668440207,0.069126554,0.061248202,0.7340585
1,ugur,2018-03-20 20:47:44,83967615254061,0.07227359,0.06765465,0.71520597
1,ugur,2018-03-20 20:47:44,83967559407239,0.07488579,0.07037478,0.7004175
1,ugur,2018-03-20 20:47:44,83967506844895,0.079616934,0.0698772,0.68950415
1,ugur,2018-03-20 20:47:44,83967451791614,0.07915908,0.06967846,0.69464153
1,ugur,2018-03-20 20:47:44,83967398085624,0.07334941,0.06832039,0.70884585
1,ugur,2018-03-20 20:47:44,83967345221614,0.06748229,0.06525652,0.724592
1,ugur,2018-03-20 20:47:44,83967289859791,0.06217608,0.060904868,0.7369743
1,ugur,2018-03-20 20:47:44,83967235278176,0.05603877,0.05326765,0.76108634
1,ugur,2018-03-20 20:47:44,83967182538332,0.04955941,0.04961587,0.77050614
1,ugur,2018-03-20 20:47:44,83967129641249,0.04481988,0.045855083,0.7794468
1,ugur,2018-03-20 20:47:44,83967076142655,0.041849017,0.041510254,0.7830728
1,ugur,2018-03-20 20:47:44,83967021398176,0.041541234,0.035572547,0.7800291
1,ugur,2018-03-20 20:47:44,83966967520051,0.043312494,0.030522864,0.77636904
1,ugur,2018-03-20 20:47:44,83966914828958,0.04557276,0.025474725,0.7726128
1,ugur,2018-03-20 20:47:44,83966860893124,0.045982383,0.019617267,0.7678268
1,ugur,2018-03-20 20:47:44,83966806449947,0.042869512,0.016389301,0.7661875
1,ugur,2018-03-20 20:47:44,83966753543437,0.040214483,0.009938853,0.76034176
1,ugur,2018-03-20 20:47:44,83966700116458,0.03790942,0.003593408,0.7625183
1,ugur,2018-03-20 20:47:44,83966648040520,0.039779514,-0.005630455,0.74516773
1,ugur,2018-03-20 20:47:44,83966594754322,0.032714974,-0.012451796,0.7420963
1,ugur,2018-03-20 20:47:44,83966541533176,0.026054094,-0.014326189,0.7385811
1,ugur,2018-03-20 20:47:44,83966488393541,0.009748387,-0.0074632918,0.71449095
1,ugur,2018-03-20 20:47:44,83966435927916,-0.0032148454,0.0076649524,0.63121843
1,ugur,2018-03-20 20:47:44,83966382012447,-0.0041069235,0.02036995,0.48791188
1,ugur,2018-03-20 20:47:44,83966328532760,0.010028451,0.038941223,0.10442749
1,ugur,2018-03-20 20:47:44,83966273717291,0.03083446,0.047813136,-0.12454878
1,ugur,2018-03-20 20:47:44,83966221636302,0.04309404,0.050524123,-0.1716936
1,ugur,2018-03-20 20:47:44,83966164836302,0.058680806,0.049098372,-0.18257555
1,ugur,2018-03-20 20:47:44,83966110408541,0.07095561,0.040293783,-0.1426929
1,ugur,2018-03-20 20:47:44,83966058201510,0.07253548,0.028818088,-0.10038943
1,ugur,2018-03-20 20:47:44,83966003890156,0.07213766,0.021142682,-0.06731083
1,ugur,2018-03-20 20:47:44,83965949506406,0.07666684,0.015889734,-0.049342696
1,ugur,2018-03-20 20:47:44,83965896852031,0.08858275,0.018855566,-0.049056083
1,ugur,2018-03-20 20:47:44,83965842661093,0.102751456,0.022324605,-0.042664852
1,ugur,2018-03-20 20:47:44,83965790832291,0.12401157,0.02518504,-0.02642382
1,ugur,2018-03-20 20:47:44,83965737009635,0.13446333,0.028869558,-0.0245643
1,ugur,2018-03-20 20:47:44,83965682998177,0.12501097,0.02753135,-0.0067817187
1,ugur,2018-03-20 20:47:44,83965629258750,0.12614691,0.027456336,0.022259513
1,ugur,2018-03-20 20:47:44,83965575241562,0.11547983,0.026858779,0.037173465
1,ugur,2018-03-20 20:47:44,83965523814271,0.104285635,0.025085814,0.06010812
1,ugur,2018-03-20 20:47:44,83965470813541,0.09250918,0.026720786,0.066148266
1,ugur,2018-03-20 20:47:44,83965416762552,0.084078476,0.025641197,0.0745147
1,ugur,2018-03-20 20:47:44,83965363212969,0.076485984,0.023147494,0.083018936
1,ugur,2018-03-20 20:47:44,83965309494323,0.08274868,0.022873908,0.08426338
1,ugur,2018-03-20 20:47:44,83965254987031,0.08502552,0.022600884,0.08906999
1,ugur,2018-03-20 20:47:44,83965202430625,0.0894339,0.020859737,0.08663993
1,ugur,2018-03-20 20:47:44,83965147998854,0.10162739,0.01857656,0.08199645
1,ugur,2018-03-20 20:47:44,83965094664531,0.10856597,0.017816627,0.0818149
1,ugur,2018-03-20 20:47:44,83965042279635,0.11828112,0.021863287,0.06503007
1,ugur,2018-03-20 20:47:44,83964991033594,0.1210015,0.024908936,0.04239811
1,ugur,2018-03-20 20:47:44,83964938675625,0.11738148,0.025144259,0.045525946
1,ugur,2018-03-20 20:47:44,83964885382760,0.107829206,0.023184361,0.054690063
1,ugur,2018-03-20 20:47:44,83964830953958,0.10202329,0.021136103,0.06361826
1,ugur,2018-03-20 20:47:44,83964778015521,0.09495037,0.016133044,0.07819467
1,ugur,2018-03-20 20:47:44,83964723699583,0.084093295,0.013705825,0.092228845
1,ugur,2018-03-20 20:47:44,83964671330417,0.07889638,0.012342582,0.10155046
1,ugur,2018-03-20 20:47:44,83964619226250,0.07643577,0.009978802,0.118447706
1,ugur,2018-03-20 20:47:44,83964567476979,0.07962242,0.010968526,0.12074446
1,ugur,2018-03-20 20:47:44,83964514100313,0.08559497,0.020719642,0.088448346
1,ugur,2018-03-20 20:47:44,83964459909688,0.09470417,0.024359014,0.07156801
1,ugur,2018-03-20 20:47:44,83964405519375,0.11238923,0.030801753,0.048327297
1,ugur,2018-03-20 20:47:44,83964350794792,0.11561562,0.036193706,0.032539275
1,ugur,2018-03-20 20:47:44,83964298129531,0.11420437,0.039305095,0.032116037
1,ugur,2018-03-20 20:47:44,83964243966615,0.11207199,0.039972868,0.034806307
1,ugur,2018-03-20 20:47:44,83964180559219,0.09773346,0.036937438,0.043427087
1,ugur,2018-03-20 20:47:44,83964128781823,0.09021812,0.036316093,0.04377249
1,ugur,2018-03-20 20:47:44,83964076487917,0.08125666,0.034433786,0.046705097
