label,user,collection_datetime,device_timestamp,gyro_x,gyro_y,gyro_z
1,ugur,2018-03-23 10:46:59,654475610009,-0.00030517578,0.09136963,-0.27244568
1,ugur,2018-03-23 10:46:59,654423645634,0.15841675,0.34596252,-0.43544006
1,ugur,2018-03-23 10:46:59,654370960426,0.17759705,0.27459717,-0.39707947
1,ugur,2018-03-23 10:46:59,654316818759,0.75709534,-0.2910614,0.062042236
1,ugur,2018-03-23 10:46:59,654263637769,0.5376587,-0.062026978,0.18881226
1,ugur,2018-03-23 10:46:59,654211066311,-0.60643005,-0.08866882,-0.115859985
1,ugur,2018-03-23 10:46:59,654159408447,-0.3869934,-0.41996765,-0.12437439
1,ugur,2018-03-23 10:46:59,654105249749,-0.1355896,-0.22608948,-0.11798096
1,ugur,2018-03-23 10:46:59,654053229801,-0.22613525,-0.2548523,-0.19787598
1,ugur,2018-03-23 10:46:59,653997662926,-0.1824646,-0.027938843,-0.14141846
1,ugur,2018-03-23 10:46:59,653945391676,-0.013092041,-0.21862793,0.06097412
1,ugur,2018-03-23 10:46:59,653890727249,0.17546082,-0.14405823,0.23355103
1,ugur,2018-03-23 10:46:59,653837580790,0.50250244,0.033843994,0.39120483
1,ugur,2018-03-23 10:46:59,653784984488,0.20317078,0.031707764,0.3581848
1,ugur,2018-03-23 10:46:59,653731382509,0.26068115,-0.13554382,0.4274292
1,ugur,2018-03-23 10:46:59,653677793916,0.25856018,-0.16856384,0.51371765
1,ugur,2018-03-23 10:46:59,653624165582,0.41835022,-0.12487793,0.36671448
1,ugur,2018-03-23 10:46:59,653572127093,-0.43173218,0.5185394,0.06629944
1,ugur,2018-03-23 10:46:59,653518065999,-0.08338928,-0.095062256,0.25698853
1,ugur,2018-03-23 10:46:59,653464133239,0.0018310547,0.23623657,0.30065918
1,ugur,2018-03-23 10:46:59,653411613239,-0.015213013,0.11373901,0.28149414
1,ugur,2018-03-23 10:46:59,653359064020,-0.17181396,0.059402466,0.19732666
1,ugur,2018-03-23 10:46:59,653306212145,-0.16860962,0.07218933,0.043930054
1,ugur,2018-03-23 10:46:59,653252114905,-0.089782715,0.21386719,-0.14781189
1,ugur,2018-03-23 10:46:59,653198351780,0.20422363,0.16487122,-0.30441284
1,ugur,2018-03-23 10:46:59,653144254957,0.008224487,0.16699219,-0.47058105
1,ugur,2018-03-23 10:46:59,653090870582,0.35762024,0.13504028,-0.5110626
1,ugur,2018-03-23 10:46:59,653035530010,0.48971558,-0.28573608,-0.30760193
1,ugur,2018-03-23 10:46:59,652984227457,0.77841187,-0.30278015,0.2271576
1,ugur,2018-03-23 10:46:59,652930450635,-0.3678131,-0.07269287,-0.17338562
1,ugur,2018-03-23 10:46:59,652876551208,-0.8269501,-0.66070557,-0.41307068
1,ugur,2018-03-23 10:46:59,652822918447,-0.0652771,-0.13873291,-0.33743286
1,ugur,2018-03-23 10:46:59,652768505895,-0.07273865,-0.37095642,-0.45567322
1,ugur,2018-03-23 10:46:59,652714803864,-0.18032837,-0.32089233,-0.57818604
1,ugur,2018-03-23 10:46:59,652660546833,-0.13452148,-0.1930542,-0.58883667
1,ugur,2018-03-23 10:46:59,652608188916,-0.11854553,-0.34326172,-0.56007385
1,ugur,2018-03-23 10:46:59,652556109801,-0.005630493,-0.235672,-0.5291748
1,ugur,2018-03-23 10:46:59,652500255739,0.17652893,0.0008239746,-0.4972229
1,ugur,2018-03-23 10:46:59,652446545687,0.15629578,-0.13020325,-0.56433105
1,ugur,2018-03-23 10:46:59,652389713604,0.07533264,-0.25057983,-0.547287
1,ugur,2018-03-23 10:46:59,652333934906,0.53552246,-0.21009827,-0.24900818
1,ugur,2018-03-23 10:46:59,652281386624,0.32034302,0.13078308,-0.29908752
1,ugur,2018-03-23 10:46:59,652227212354,-0.8844757,-0.15791321,-0.64315796
1,ugur,2018-03-23 10:46:59,652173845062,-0.20909119,-0.34751892,-0.31506348
1,ugur,2018-03-23 10:46:59,652120562354,0.0050201416,0.16593933,-0.30441284
1,ugur,2018-03-23 10:46:59,652067279906,-0.1547699,0.2841797,-0.42797852
1,ugur,2018-03-23 10:46:59,652014065687,-0.08232117,0.069000244,-0.5238495
1,ugur,2018-03-23 10:46:59,651961674906,-0.2101593,0.05833435,-0.7006836
1,ugur,2018-03-23 10:46:59,651904010270,-0.18885803,0.049819946,-0.8871002
1,ugur,2018-03-23 10:46:59,651849648812,0.036987305,-0.12275696,-1.0117493
1,ugur,2018-03-23 10:46:59,651794752145,-0.014144897,0.1126709,-1.0628815
1,ugur,2018-03-23 10:46:59,651741491729,0.18824768,0.017868042,-1.0820465
1,ugur,2018-03-23 10:46:59,651689134437,0.18824768,-0.10571289,-0.9893799
1,ugur,2018-03-23 10:46:59,651636212614,0.25216675,0.026382446,-0.5707245
1,ugur,2018-03-23 10:46:59,651583275427,-0.2804718,-0.09931946,-0.76246643
1,ugur,2018-03-23 10:46:59,651530644021,-1.051712,-0.08973694,-0.98298645
1,ugur,2018-03-23 10:46:59,651477271781,-0.10896301,-0.17175293,-0.69003296
1,ugur,2018-03-23 10:46:59,651423926468,-0.14837646,-0.13447571,-0.6878967
1,ugur,2018-03-23 10:46:59,651369610114,-0.13452148,-0.118499756,-0.63357544
1,ugur,2018-03-23 10:46:59,651315412510,-0.08552551,-0.0034484863,-0.5227814
1,ugur,2018-03-23 10:46:59,651262022250,0.019943237,-0.04925537,-0.38536072
1,ugur,2018-03-23 10:46:59,651208840791,0.107284546,0.06472778,-0.24900818
1,ugur,2018-03-23 10:46:59,651155363708,0.32992554,0.20747375,-0.113723755
1,ugur,2018-03-23 10:46:59,651102728344,-0.025863647,-0.034332275,-0.16271973
1,ugur,2018-03-23 10:46:59,651049995114,-0.016281128,-0.20690918,-0.0029449463
1,ugur,2018-03-23 10:46:59,650996272406,0.34057617,0.019989014,0.059906006
1,ugur,2018-03-23 10:46:59,650943720740,0.17120361,0.5164032,0.06097412
1,ugur,2018-03-23 10:46:59,650891773604,-0.29963684,0.3672638,-0.050872803
1,ugur,2018-03-23 10:46:59,650837043500,-0.42747498,0.071121216,-0.001876831
1,ugur,2018-03-23 10:46:59,650784032198,0.022064209,0.33424377,0.27082825
1,ugur,2018-03-23 10:46:59,650731451573,0.25323486,0.40455627,0.3848114
1,ugur,2018-03-23 10:46:59,650677505531,0.10623169,0.2618103,0.46151733
1,ugur,2018-03-23 10:46:59,650624697719,0.030593872,0.21386719,0.43807983
1,ugur,2018-03-23 10:46:59,650573111833,0.02633667,0.21279907,0.36032104
1,ugur,2018-03-23 10:46:59,650520969958,0.22872925,0.2937622,0.32730103
1,ugur,2018-03-23 10:46:59,650467132198,0.37147522,0.40774536,0.34539795
1,ugur,2018-03-23 10:46:59,650413728604,0.65483093,0.2799225,0.34007263
1,ugur,2018-03-23 10:46:59,650362129021,0.32780457,0.13078308,0.46258545
1,ugur,2018-03-23 10:46:59,650304145844,0.7198181,-0.13447571,0.89508057
1,ugur,2018-03-23 10:46:59,650248736104,0.052963257,-0.019424438,0.61598206
1,ugur,2018-03-23 10:46:59,650195875844,-1.0293427,0.20002747,0.25273132
1,ugur,2018-03-23 10:46:59,650142170531,-0.24317932,-0.106781006,0.45619202
1,ugur,2018-03-23 10:46:59,650090995427,-0.016281128,-0.07481384,0.46365356
1,ugur,2018-03-23 10:46:59,650037875167,-0.016281128,0.07325745,0.5541992
1,ugur,2018-03-23 10:46:59,649983902771,0.13392639,0.19789124,0.7235718
1,ugur,2018-03-23 10:46:59,649931766052,0.23725891,-0.0013122559,0.8737793
1,ugur,2018-03-23 10:46:59,649877810375,0.3459015,0.14994812,1.061264
1,ugur,2018-03-23 10:46:59,649824375896,0.40342712,0.1169281,1.23703
1,ugur,2018-03-23 10:46:59,649770164959,0.30648804,-0.12168884,1.3680573
1,ugur,2018-03-23 10:46:59,649717970532,0.15736389,-0.188797,1.492691
1,ugur,2018-03-23 10:46:59,649664428084,0.25856018,-0.1376648,1.4330444
1,ugur,2018-03-23 10:46:59,649612325584,0.25003052,0.6708679,1.2221222
1,ugur,2018-03-23 10:46:59,649560144386,-0.2527771,0.2852478,0.92277527
1,ugur,2018-03-23 10:46:59,649507962823,-0.4839325,0.14356995,0.8535309
1,ugur,2018-03-23 10:46:59,649454848136,0.24684143,0.03491211,1.0655212
1,ugur,2018-03-23 10:46:59,649399364438,0.091308594,0.31401062,0.9611206
1,ugur,2018-03-23 10:46:59,649345997563,0.09770203,0.24902344,0.887619
1,ugur,2018-03-23 10:46:59,649292285219,0.09877014,0.011474609,0.7107849
1,ugur,2018-03-23 10:46:59,649235805115,0.14031982,0.08604431,0.5627136
1,ugur,2018-03-23 10:46:59,649183416313,0.47480774,-0.041793823,0.5062561
1,ugur,2018-03-23 10:46:59,649131074594,0.34378052,0.2191925,0.38375854
1,ugur,2018-03-23 10:46:59,649078129803,0.36401367,0.07432556,0.16963196
1,ugur,2018-03-23 10:46:59,649025680584,0.2447052,-0.16856384,0.19306946
1,ugur,2018-03-23 10:46:59,648972834230,0.9435272,0.0934906,0.56803894
1,ugur,2018-03-23 10:46:59,648918915532,-0.4338684,0.31080627,0.12275696
1,ugur,2018-03-23 10:46:59,648864686782,-0.7055054,-0.23460388,0.010910034
1,ugur,2018-03-23 10:46:59,648809873188,0.13285828,-0.07374573,0.21543884
1,ugur,2018-03-23 10:46:59,648756077511,-0.10896301,-0.21543884,0.17602539
1,ugur,2018-03-23 10:46:59,648702796105,-0.06954956,-0.041793823,0.25698853
1,ugur,2018-03-23 10:46:59,648648909022,-0.012023926,-0.14938354,0.40931702
1,ugur,2018-03-23 10:46:59,648595236678,0.09983826,-0.15791321,0.51478577
1,ugur,2018-03-23 10:46:59,648541567511,0.20103455,0.16593933,0.6404877
1,ugur,2018-03-23 10:46:59,648487463657,0.08279419,-0.2633667,0.5509949
1,ugur,2018-03-23 10:46:59,648436854855,-0.21334839,0.061538696,0.5467377
1,ugur,2018-03-23 10:46:59,648384089230,0.47373962,-0.39653015,0.54566956
1,ugur,2018-03-23 10:46:59,648332290011,0.41941833,0.30122375,0.6639252
1,ugur,2018-03-23 10:46:59,648279881574,-0.15689087,0.1680603,0.43701172
1,ugur,2018-03-23 10:46:59,648227850480,-0.42321777,0.106277466,0.26657104
1,ugur,2018-03-23 10:46:59,648175838813,0.20210266,0.07858276,0.44233704
1,ugur,2018-03-23 10:46:59,648121643501,0.050827026,0.3076172,0.33581543
1,ugur,2018-03-23 10:46:59,648068278657,-0.14198303,0.20747375,0.16963196
1,ugur,2018-03-23 10:46:59,648016160220,-0.2602234,0.13717651,0.083343506
1,ugur,2018-03-23 10:46:59,647962606053,0.15841675,0.061538696,0.16751099
1,ugur,2018-03-23 10:46:59,647908005220,0.23831177,0.06686401,0.057785034
1,ugur,2018-03-23 10:46:59,647854704595,0.19570923,0.0008239746,-0.10626221
1,ugur,2018-03-23 10:46:59,647800367772,0.1616211,0.18510437,-0.24795532
1,ugur,2018-03-23 10:46:59,647745667980,0.5323334,-0.6159668,-0.07217407
1,ugur,2018-03-23 10:46:59,647690589334,0.7049103,0.07432556,0.16218567
1,ugur,2018-03-23 10:46:59,647637133970,-0.6618347,-0.02368164,-0.36831665
1,ugur,2018-03-23 10:46:59,647581863032,-0.5158844,-0.444458,-0.44502258
1,ugur,2018-03-23 10:46:59,647528361105,0.012481689,-0.23034668,-0.33210754
1,ugur,2018-03-23 10:46:59,647474210064,-0.09298706,-0.24206543,-0.31292725
1,ugur,2018-03-23 10:46:59,647420417408,-0.049301147,-0.12062073,-0.2969513
1,ugur,2018-03-23 10:46:59,647367663189,-0.07699585,-0.20904541,-0.30441284
1,ugur,2018-03-23 10:46:59,647314503814,-0.07913208,-0.16217041,-0.24795532
1,ugur,2018-03-23 10:46:59,647260551939,-0.056762695,-0.15151978,-0.24261475
1,ugur,2018-03-23 10:46:59,647207910533,0.11155701,-0.05670166,-0.14035034
1,ugur,2018-03-23 10:46:59,647154171574,0.10409546,-0.37095642,-0.11798096
1,ugur,2018-03-23 10:46:59,647101668189,0.22659302,-0.3379364,-0.038085938
1,ugur,2018-03-23 10:46:59,647049338501,0.287323,-0.13233948,-0.0977478
1,ugur,2018-03-23 10:46:59,646995921783,-0.16967773,0.04875183,-0.41732788
1,ugur,2018-03-23 10:46:59,646938714022,-0.47753906,-0.17282104,-0.53237915
1,ugur,2018-03-23 10:46:59,646884814387,-0.024810791,0.012542725,-0.3800354
1,ugur,2018-03-23 10:46:59,646829410116,0.12646484,0.12971497,-0.40560913
1,ugur,2018-03-23 10:46:59,646775810741,-0.12174988,0.2692566,-0.55474854
1,ugur,2018-03-23 10:46:59,646722955897,-0.27407837,0.12013245,-0.6697998
1,ugur,2018-03-23 10:46:59,646669746054,-0.24638367,0.008270264,-0.75502014
1,ugur,2018-03-23 10:46:59,646615743606,-0.17181396,0.06367493,-0.7305145
1,ugur,2018-03-23 10:46:59,646561129439,0.04550171,0.02319336,-0.6772461
1,ugur,2018-03-23 10:46:59,646507580429,-0.019470215,0.022125244,-0.73265076
1,ugur,2018-03-23 10:46:59,646455073085,-0.04185486,0.24369812,-0.68045044
1,ugur,2018-03-23 10:46:59,646402071939,0.15841675,-0.37948608,-0.43011475
1,ugur,2018-03-23 10:46:59,646347767460,0.30648804,0.18830872,-0.3012085
1,ugur,2018-03-23 10:46:59,646294187877,-0.7854004,0.094558716,-0.5302429
1,ugur,2018-03-23 10:46:59,646240738762,-0.4008484,-0.3347473,-0.41307068
1,ugur,2018-03-23 10:46:59,646187962356,0.0050201416,-0.0034484863,-0.24156189
1,ugur,2018-03-23 10:46:59,646134623814,-0.091918945,-0.0077056885,-0.19148254
1,ugur,2018-03-23 10:46:59,646082161262,-0.20376587,-0.002380371,-0.25328064
1,ugur,2018-03-23 10:46:59,646030634596,-0.08232117,-0.14405823,-0.19255066
1,ugur,2018-03-23 10:46:59,645978319648,0.029525757,-0.026885986,-0.07217407
1,ugur,2018-03-23 10:46:59,645927753710,0.18078613,-0.13980103,-0.0039978027
1,ugur,2018-03-23 10:46:59,645873685898,0.11367798,0.071121216,0.05458069
1,ugur,2018-03-23 10:46:59,645817274700,0.11581421,-0.2591095,0.09613037
1,ugur,2018-03-23 10:46:59,645764161783,0.35124207,-0.21116638,0.20692444
1,ugur,2018-03-23 10:46:59,645709298085,0.6686859,0.18403625,0.28575134
1,ugur,2018-03-23 10:46:59,645656170533,0.10942078,0.43225098,0.010910034
1,ugur,2018-03-23 10:46:59,645603791367,-0.5670166,0.40667725,-0.09667969
1,ugur,2018-03-23 10:46:59,645551173710,0.04975891,-0.26550293,0.21224976
1,ugur,2018-03-23 10:46:59,645498593294,-0.047180176,0.15847778,0.14086914
1,ugur,2018-03-23 10:46:59,645444824752,-0.1590271,0.2649994,0.013046265
1,ugur,2018-03-23 10:46:59,645390649960,-0.27301025,0.14994812,-0.16271973
1,ugur,2018-03-23 10:46:59,645336249752,-0.1547699,0.19042969,-0.19255066
1,ugur,2018-03-23 10:46:59,645283412877,0.041244507,-0.04711914,-0.28523254
1,ugur,2018-03-23 10:46:59,645228848138,0.09024048,0.14889526,-0.27670288
1,ugur,2018-03-23 10:46:59,645176051106,0.3650818,0.059402466,-0.30760193
1,ugur,2018-03-23 10:46:59,645124641419,0.53977966,0.15422058,-0.3022766
1,ugur,2018-03-23 10:46:59,645069338971,0.7688141,-0.22288513,-0.15527344
1,ugur,2018-03-23 10:46:59,645016670013,0.40556335,-0.010894775,0.0045166016
1,ugur,2018-03-23 10:46:59,644962512825,-0.18778992,-0.54885864,-0.17338562
1,ugur,2018-03-23 10:46:59,644909151940,-0.5254822,-0.08760071,-0.29481506
1,ugur,2018-03-23 10:46:59,644857381367,-0.018417358,-0.21969604,-0.30973816
1,ugur,2018-03-23 10:46:59,644802756940,-0.03439331,-0.14619446,-0.40986633
1,ugur,2018-03-23 10:46:59,644750525690,-0.19418335,-0.06523132,-0.46525574
1,ugur,2018-03-23 10:46:59,644698921679,-0.28152466,0.0029449463,-0.44821167
1,ugur,2018-03-23 10:46:59,644643124231,-0.25489807,-0.0034484863,-0.36512756
1,ugur,2018-03-23 10:46:59,644591571159,0.010345459,0.07644653,-0.16378784
1,ugur,2018-03-23 10:46:59,644539345534,-0.101501465,0.22132874,-0.039154053
1,ugur,2018-03-23 10:46:59,644487398190,-0.0024261475,0.14356995,0.08547974
1,ugur,2018-03-23 10:46:59,644434192200,-0.052505493,-0.19732666,0.22290039
1,ugur,2018-03-23 10:46:59,644380617513,0.53019714,-0.13873291,0.59573364
1,ugur,2018-03-23 10:46:59,644328404180,0.4684143,0.20428467,0.6053314
1,ugur,2018-03-23 10:46:59,644276181784,0.26281738,0.07218933,0.4977417
1,ugur,2018-03-23 10:46:59,644222974284,0.015670776,0.29589844,0.25698853
1,ugur,2018-03-23 10:46:59,644168212669,-0.10896301,0.3129425,0.0982666
1,ugur,2018-03-23 10:46:59,644115456211,0.2883911,0.09776306,-0.012527466
1,ugur,2018-03-23 10:46:59,644061892044,0.21168518,0.27459717,-0.21066284
1,ugur,2018-03-23 10:46:59,644009111263,-0.015213013,0.13929749,-0.38642883
1,ugur,2018-03-23 10:46:59,643958205690,0.22340393,0.04663086,-0.49082947
1,ugur,2018-03-23 10:46:59,643902004701,-0.19844055,0.013595581,-0.9201355
1,ugur,2018-03-23 10:46:59,643847413034,-0.40403748,-0.083343506,-1.2642059
1,ugur,2018-03-23 10:46:59,643794486419,-0.5776825,-0.29852295,-1.5092163
1,ugur,2018-03-23 10:46:59,643741501471,-0.43066406,-0.40397644,-1.5795288
1,ugur,2018-03-23 10:46:59,643688050378,-0.39657593,-0.21116638,-1.6690063
1,ugur,2018-03-23 10:46:59,643633784388,-0.24850464,-0.24632263,-1.7329254
1,ugur,2018-03-23 10:46:59,643581372357,-0.38380432,-0.12487793,-1.7936401
1,ugur,2018-03-23 10:46:59,643529141992,-0.09724426,-0.15364075,-1.6722107
1,ugur,2018-03-23 10:46:59,643476991576,0.17440796,-0.2644348,-1.2897797
1,ugur,2018-03-23 10:46:59,643423703086,-0.29431152,-0.25697327,-1.3781891
1,ugur,2018-03-23 10:46:59,643371817044,-0.46263123,0.5675354,-1.520935
1,ugur,2018-03-23 10:46:59,643318258763,-1.3382721,-0.9153137,-1.7947083
1,ugur,2018-03-23 10:46:59,643264851992,-0.31881714,-0.3848114,-1.4272003
1,ugur,2018-03-23 10:46:59,643212300742,-0.5723419,-0.22927856,-1.3664703
1,ugur,2018-03-23 10:46:59,643158604492,-0.3827362,-0.2548523,-1.1342468
1,ugur,2018-03-23 10:46:59,643105049909,-0.3070984,-0.11743164,-0.86473083
1,ugur,2018-03-23 10:46:59,643050518399,-0.17393494,-0.106781006,-0.69322205
1,ugur,2018-03-23 10:46:59,642997054388,0.015670776,0.040237427,-0.40879822
1,ugur,2018-03-23 10:46:59,642944060795,0.11260986,-0.07695007,-0.2830963
1,ugur,2018-03-23 10:46:59,642889696211,0.10089111,-0.051376343,-0.09881592
1,ugur,2018-03-23 10:46:59,642838043191,0.32566833,-0.31663513,0.18241882
1,ugur,2018-03-23 10:46:59,642786634232,0.39598083,-0.36244202,0.34220886
1,ugur,2018-03-23 10:46:59,642729589805,0.58239746,0.43118286,0.26445007
1,ugur,2018-03-23 10:46:59,642675692826,-0.37634277,0.5579529,-0.19042969
1,ugur,2018-03-23 10:46:59,642624448451,-0.57447815,-0.12487793,-0.24368286
1,ugur,2018-03-23 10:46:59,642569995691,0.2649536,0.24156189,0.1025238
1,ugur,2018-03-23 10:46:59,642516286055,0.09237671,0.18084717,0.0982666
1,ugur,2018-03-23 10:46:59,642462156576,-0.27087402,0.14569092,-0.06791687
1,ugur,2018-03-23 10:46:59,642408924597,-0.3028412,-0.06842041,-0.12437439
1,ugur,2018-03-23 10:46:59,642354728868,-0.07167053,-0.050308228,-0.20640564
1,ugur,2018-03-23 10:46:59,642301653451,0.28199768,0.1126709,-0.25328064
1,ugur,2018-03-23 10:46:59,642247544545,0.06680298,0.115859985,-0.4503479
1,ugur,2018-03-23 10:46:59,642194212878,0.16481018,0.31933594,-0.6090698
1,ugur,2018-03-23 10:46:59,642139844285,0.18717957,-0.5360718,-0.48550415
1,ugur,2018-03-23 10:46:59,642086050014,0.59625244,-0.07695007,0.041809082
1,ugur,2018-03-23 10:46:59,642033103920,-0.3678131,-0.032211304,-0.19361877
1,ugur,2018-03-23 10:46:59,641976593608,-1.034668,-0.3347473,-0.37471008
1,ugur,2018-03-23 10:46:59,641922716941,-0.13665771,-0.19412231,-0.050872803
1,ugur,2018-03-23 10:46:59,641869409910,-0.19630432,-0.30810547,-0.022109985
1,ugur,2018-03-23 10:46:59,641815511785,-0.23146057,-0.17707825,-0.10093689
1,ugur,2018-03-23 10:46:59,641762067722,-0.15370178,-0.036468506,-0.06472778
1,ugur,2018-03-23 10:46:59,641709178399,0.00076293945,-0.057769775,-0.030639648
1,ugur,2018-03-23 10:46:59,641655448556,0.21594238,0.069000244,0.03541565
1,ugur,2018-03-23 10:46:59,641602121316,0.31288147,0.1723175,0.006652832
1,ugur,2018-03-23 10:46:59,641549326108,0.23512268,0.022125244,-0.035964966
1,ugur,2018-03-23 10:46:59,641494694597,0.33631897,-0.29638672,0.13554382
1,ugur,2018-03-23 10:46:59,641439362097,0.61434937,-0.19200134,0.2559204
1,ugur,2018-03-23 10:46:59,641387659858,0.5387268,0.30654907,0.22183228
1,ugur,2018-03-23 10:46:59,641329103816,-0.1078949,0.3491516,-0.024246216
1,ugur,2018-03-23 10:46:59,641276988035,-0.38485718,0.2341156,-0.068984985
1,ugur,2018-03-23 10:46:59,641224116837,-0.20697021,0.059402466,0.03327942
1,ugur,2018-03-23 10:46:59,641169500587,0.15736389,0.256485,0.04925537
1,ugur,2018-03-23 10:46:59,641116162045,-0.013092041,0.34170532,-0.005065918
1,ugur,2018-03-23 10:46:59,641063860170,0.027389526,0.07858276,0.034347534
1,ugur,2018-03-23 10:46:59,641008788816,-0.08338928,0.03916931,0.055648804
1,ugur,2018-03-23 10:46:59,640955749493,-0.00881958,0.022125244,0.11317444
1,ugur,2018-03-23 10:46:59,640901779962,-0.037582397,0.047683716,0.106781006
1,ugur,2018-03-23 10:46:59,640851122931,0.070007324,0.041290283,0.21011353
1,ugur,2018-03-23 10:46:59,640793041473,0.13179016,0.19682312,0.24952698
1,ugur,2018-03-23 10:46:59,640737727306,0.06468201,0.0700531,0.29959106
1,ugur,2018-03-23 10:46:59,640684330743,-0.040786743,0.0892334,0.36564636
1,ugur,2018-03-23 10:46:59,640632656837,-0.07380676,-0.046051025,0.4306183
1,ugur,2018-03-23 10:46:59,640580922618,-0.050369263,-0.017288208,0.46684265
