user,label,collection_datetime,device_timestamp,rotvecmag_x,rotvecmag_y,rotvecmag_z
ugur,1,2018-03-29 22:04:56,1606116562094,-0.044103578,-0.04886658,-0.9815093
ugur,1,2018-03-29 22:04:56,1606063529698,-0.03871944,-0.056631494,-0.9773901
ugur,1,2018-03-29 22:04:56,1606009305687,-0.03242301,-0.058028735,-0.97254866
ugur,1,2018-03-29 22:04:56,1605957124229,-0.027509248,-0.057662,-0.96924126
ugur,1,2018-03-29 22:04:56,1605904049698,-0.031552233,-0.053600773,-0.9704131
ugur,1,2018-03-29 22:04:56,1605849726521,-0.032315515,-0.049328316,-0.970259
ugur,1,2018-03-29 22:04:56,1605797997354,-0.033685535,-0.04383877,-0.97025603
ugur,1,2018-03-29 22:04:56,1605745353135,-0.036574766,-0.039577425,-0.97209096
ugur,1,2018-03-29 22:04:56,1605691688500,-0.038124442,-0.036057208,-0.97268337
ugur,1,2018-03-29 22:04:56,1605637855688,-0.038443986,-0.037640657,-0.9722999
ugur,1,2018-03-29 22:04:56,1605585834542,-0.043608893,-0.0412241,-0.9734491
ugur,1,2018-03-29 22:04:56,1605531972302,-0.04857604,-0.045685668,-0.9747327
ugur,1,2018-03-29 22:04:56,1605477726990,-0.052376907,-0.054009482,-0.97596306
ugur,1,2018-03-29 22:04:56,1605425609594,-0.047527384,-0.07215482,-0.97274566
ugur,1,2018-03-29 22:04:56,1605369364906,-0.040534355,-0.07367708,-0.97094375
ugur,1,2018-03-29 22:04:56,1605317958709,-0.040325463,-0.071853906,-0.9706216
ugur,1,2018-03-29 22:04:56,1605264042719,-0.0445596,-0.07202641,-0.9732031
ugur,1,2018-03-29 22:04:56,1605210341052,-0.049022682,-0.060076132,-0.9781017
ugur,1,2018-03-29 22:04:56,1605156954021,-0.053431936,-0.050550815,-0.98143536
ugur,1,2018-03-29 22:04:56,1605101274125,-0.058138836,-0.039356317,-0.9841981
ugur,1,2018-03-29 22:04:56,1605047497198,-0.059374046,-0.03254261,-0.9859208
ugur,1,2018-03-29 22:04:56,1604994595688,-0.057135157,-0.03698823,-0.9863801
ugur,1,2018-03-29 22:04:56,1604942305636,-0.041626524,-0.039284974,-0.9837251
ugur,1,2018-03-29 22:04:56,1604889542146,-0.038426522,-0.054411974,-0.9825784
ugur,1,2018-03-29 22:04:56,1604835824959,-0.037734035,-0.06400493,-0.9821493
ugur,1,2018-03-29 22:04:56,1604768487667,-0.027672766,-0.06392986,-0.9792477
ugur,1,2018-03-29 22:04:56,1604716001938,-0.02845779,-0.06262725,-0.97978026
ugur,1,2018-03-29 22:04:56,1604663541521,-0.032831177,-0.054684225,-0.98185635
ugur,1,2018-03-29 22:04:56,1604611440167,-0.033954047,-0.048492294,-0.9835174
ugur,1,2018-03-29 22:04:56,1604558007251,-0.034981214,-0.038519368,-0.9836361
ugur,1,2018-03-29 22:04:56,1604502398292,-0.035159614,-0.03434294,-0.9829163
ugur,1,2018-03-29 22:04:56,1604448075480,-0.029497745,-0.03780228,-0.97872114
ugur,1,2018-03-29 22:04:56,1604394442094,-0.030235112,-0.039490785,-0.977426
ugur,1,2018-03-29 22:04:56,1604339821105,-0.03997611,-0.046381596,-0.9768176
ugur,1,2018-03-29 22:04:56,1604286379646,-0.047331423,-0.07080188,-0.97313297
ugur,1,2018-03-29 22:04:56,1604232328188,-0.045761496,-0.085124545,-0.96646965
ugur,1,2018-03-29 22:04:56,1604177762667,-0.038209617,-0.07971008,-0.959521
ugur,1,2018-03-29 22:04:56,1604123373240,-0.035785653,-0.06909184,-0.9564636
ugur,1,2018-03-29 22:04:56,1604064885949,-0.03820086,-0.06593876,-0.95587295
ugur,1,2018-03-29 22:04:56,1604009430428,-0.04310633,-0.061112627,-0.95516473
ugur,1,2018-03-29 22:04:56,1603956471313,-0.05010902,-0.052462693,-0.95651805
ugur,1,2018-03-29 22:04:56,1603903282876,-0.05595438,-0.04519349,-0.95597094
ugur,1,2018-03-29 22:04:56,1603849648709,-0.060169347,-0.04530874,-0.9550473
ugur,1,2018-03-29 22:04:56,1603795882563,-0.055311006,-0.052598342,-0.9479467
ugur,1,2018-03-29 22:04:56,1603741590845,-0.042299263,-0.050261304,-0.9401517
ugur,1,2018-03-29 22:04:56,1603688273761,-0.037424423,-0.05589658,-0.93602103
ugur,1,2018-03-29 22:04:56,1603635657459,-0.026811155,-0.06821114,-0.9266477
ugur,1,2018-03-29 22:04:56,1603581265740,-0.019549632,-0.06327494,-0.92491007
ugur,1,2018-03-29 22:04:56,1603525577303,-0.015863035,-0.06181491,-0.9259645
ugur,1,2018-03-29 22:04:56,1603473658032,-0.021729128,-0.054288328,-0.9393968
ugur,1,2018-03-29 22:04:56,1603419304959,-0.027708946,-0.044319224,-0.94937193
ugur,1,2018-03-29 22:04:56,1603365702720,-0.03174792,-0.040211886,-0.954942
ugur,1,2018-03-29 22:04:56,1603314715376,-0.035141695,-0.03365103,-0.96199685
ugur,1,2018-03-29 22:04:56,1603261993866,-0.03664776,-0.029448273,-0.9646569
ugur,1,2018-03-29 22:04:56,1603207716053,-0.038411736,-0.029647382,-0.9681667
ugur,1,2018-03-29 22:04:56,1603155523345,-0.039959665,-0.042220794,-0.96990794
ugur,1,2018-03-29 22:04:56,1603097906626,-0.043139834,-0.054328725,-0.972435
ugur,1,2018-03-29 22:04:56,1603045246834,-0.046899408,-0.060137603,-0.97384065
ugur,1,2018-03-29 22:04:56,1602990299855,-0.04809659,-0.07307662,-0.9762913
ugur,1,2018-03-29 22:04:56,1602935937564,-0.04137831,-0.09052508,-0.9729895
ugur,1,2018-03-29 22:04:56,1602879534543,-0.037043035,-0.09641688,-0.9706621
ugur,1,2018-03-29 22:04:56,1602827222303,-0.034150813,-0.09955245,-0.9712437
ugur,1,2018-03-29 22:04:56,1602772902512,-0.039690375,-0.0982376,-0.97702295
ugur,1,2018-03-29 22:04:56,1602719270168,-0.04782762,-0.095688134,-0.98119336
ugur,1,2018-03-29 22:04:56,1602666363085,-0.061637796,-0.087489806,-0.9876626
ugur,1,2018-03-29 22:04:56,1602613458345,-0.07667561,-0.07692069,-0.99154216
ugur,1,2018-03-29 22:04:56,1602558680220,-0.089558594,-0.06438878,-0.99343985
ugur,1,2018-03-29 22:04:56,1602505394230,-0.09418955,-0.05488321,-0.9939154
ugur,1,2018-03-29 22:04:56,1602450126262,-0.09514338,-0.049621124,-0.9941221
ugur,1,2018-03-29 22:04:56,1602398938553,-0.092590064,-0.046875793,-0.9944778
ugur,1,2018-03-29 22:04:56,1602346381678,-0.090321146,-0.041587614,-0.995021
ugur,1,2018-03-29 22:04:56,1602293176574,0.0898642,0.035044275,0.995317
ugur,1,2018-03-29 22:04:56,1602239568658,0.09052552,0.027944675,0.9953527
ugur,1,2018-03-29 22:04:56,1602187411522,0.09045445,0.016868265,0.9950957
ugur,1,2018-03-29 22:04:56,1602133432460,0.09193989,0.010162578,0.9941178
ugur,1,2018-03-29 22:04:56,1602080668762,0.09453197,-0.0014482994,0.99232686
ugur,1,2018-03-29 22:04:56,1602024977304,0.09770742,-0.014330238,0.98844665
ugur,1,2018-03-29 22:04:56,1601972698085,0.099395216,-0.02238879,0.9849612
ugur,1,2018-03-29 22:04:56,1601918307356,0.09643906,-0.035306532,0.98074883
ugur,1,2018-03-29 22:04:56,1601865166470,0.09137101,-0.04382215,0.97663033
ugur,1,2018-03-29 22:04:56,1601808143502,0.07918521,-0.05333672,0.9749634
ugur,1,2018-03-29 22:04:56,1601755991314,0.06774681,-0.059679657,0.97645104
ugur,1,2018-03-29 22:04:56,1601699848554,0.05085199,-0.06629598,0.97621924
ugur,1,2018-03-29 22:04:56,1601648626731,0.038970657,-0.06780281,0.9756618
ugur,1,2018-03-29 22:04:56,1601596653450,0.02056821,-0.069826886,0.9725824
ugur,1,2018-03-29 22:04:56,1601542160273,0.0057592113,-0.0684006,0.96578395
ugur,1,2018-03-29 22:04:56,1601488250116,-0.00027651852,-0.06634587,0.95973676
ugur,1,2018-03-29 22:04:56,1601435633710,-0.008025176,-0.06513996,0.94665253
ugur,1,2018-03-29 22:04:56,1601383810845,-0.011695586,-0.0687588,0.9304515
ugur,1,2018-03-29 22:04:56,1601330717877,-0.012743159,-0.06972369,0.9169551
ugur,1,2018-03-29 22:04:56,1601276194752,-0.013564162,-0.07009291,0.89534634
ugur,1,2018-03-29 22:04:56,1601221192981,-0.013607017,-0.07032823,0.86598814
ugur,1,2018-03-29 22:04:56,1601168511210,-0.013154997,-0.07138445,0.8399218
ugur,1,2018-03-29 22:04:56,1601117289127,-0.013704822,-0.078948274,0.8072819
ugur,1,2018-03-29 22:04:56,1601063627512,-0.022160426,-0.082453,0.76661116
ugur,1,2018-03-29 22:04:56,1601011329804,-0.028946958,-0.075445555,0.72050744
ugur,1,2018-03-29 22:04:56,1600958409491,-0.04176663,-0.04628177,0.55296004
ugur,1,2018-03-29 22:04:56,1600906430533,-0.04700082,-0.026320245,0.38731664
ugur,1,2018-03-29 22:04:56,1600853888294,-0.04036653,-0.00014301325,0.11019673
ugur,1,2018-03-29 22:04:56,1600801156106,-0.025703551,0.015313779,-0.0536634
ugur,1,2018-03-29 22:04:56,1600747290846,-0.015151388,0.019552877,-0.10359974
ugur,1,2018-03-29 22:04:56,1600696237304,-0.0019373272,0.018171843,-0.13911936
ugur,1,2018-03-29 22:04:56,1600642623971,0.0044118203,0.01206237,-0.13826223
ugur,1,2018-03-29 22:04:56,1600591328919,0.008056028,0.0012540801,-0.114300564
ugur,1,2018-03-29 22:04:56,1600535957773,0.012168726,-0.016829865,-0.06825042
ugur,1,2018-03-29 22:04:56,1600482412408,0.022126282,-0.03623234,-0.012216697
ugur,1,2018-03-29 22:04:56,1600430727513,0.028401557,-0.043693326,0.01968393
ugur,1,2018-03-29 22:04:56,1600378265950,0.035781953,-0.045192584,0.03882112
ugur,1,2018-03-29 22:04:56,1600324199700,0.034595493,-0.042419214,0.040761676
ugur,1,2018-03-29 22:04:56,1600268892773,0.041613106,-0.041050103,0.053219166
ugur,1,2018-03-29 22:04:56,1600213816211,0.059851978,-0.038480304,0.06453844
ugur,1,2018-03-29 22:04:56,1600162212929,0.058746256,-0.035821702,0.06689224
ugur,1,2018-03-29 22:04:56,1600107608450,0.052110102,-0.033008303,0.08115781
ugur,1,2018-03-29 22:04:56,1600056265638,0.04773836,-0.0344375,0.10255083
ugur,1,2018-03-29 22:04:56,1600003437825,0.04258316,-0.03789048,0.13189681
ugur,1,2018-03-29 22:04:56,1599950657096,0.033190444,-0.038835637,0.14927246
ugur,1,2018-03-29 22:04:56,1599896652356,0.026358595,-0.041223407,0.17443752
ugur,1,2018-03-29 22:04:56,1599844826419,0.026340889,-0.041892644,0.18225226
ugur,1,2018-03-29 22:04:56,1599792011836,0.032083906,-0.03828629,0.18106525
ugur,1,2018-03-29 22:04:56,1599739928607,0.03947725,-0.03886677,0.18255308
ugur,1,2018-03-29 22:04:56,1599684154700,0.048738178,-0.044354048,0.20494513
ugur,1,2018-03-29 22:04:56,1599631979336,0.059974533,-0.04899429,0.21445647
ugur,1,2018-03-29 22:04:56,1599575647357,0.06881969,-0.047199987,0.21250129
ugur,1,2018-03-29 22:04:56,1599519919075,0.06669947,-0.038532265,0.19785786
ugur,1,2018-03-29 22:04:56,1599466886523,0.05894965,-0.03655319,0.20697148
ugur,1,2018-03-29 22:04:56,1599413125273,0.05841252,-0.038127407,0.22430956
ugur,1,2018-03-29 22:04:56,1599358596211,0.05725607,-0.044340577,0.2528198
ugur,1,2018-03-29 22:04:56,1599301772825,0.048733767,-0.05216603,0.2908121
ugur,1,2018-03-29 22:04:56,1599248646263,0.043101344,-0.060277127,0.31727612
ugur,1,2018-03-29 22:04:56,1599196299336,0.042792138,-0.06417149,0.32563794
ugur,1,2018-03-29 22:04:56,1599143470221,0.050510738,-0.06414434,0.31288987
ugur,1,2018-03-29 22:04:56,1599089297409,0.04237791,-0.049890473,0.26593813
ugur,1,2018-03-29 22:04:56,1599029934909,0.04585929,-0.038877692,0.22789736
ugur,1,2018-03-29 22:04:56,1598978018815,0.052614354,-0.034385473,0.20188919
ugur,1,2018-03-29 22:04:56,1598924559128,0.04744467,-0.03043161,0.18355006
ugur,1,2018-03-29 22:04:56,1598869172461,0.04528526,-0.029848894,0.17428619
ugur,1,2018-03-29 22:04:56,1598817143190,0.045552064,-0.036728736,0.18779087
ugur,1,2018-03-29 22:04:56,1598764079701,0.04167589,-0.04112195,0.19111848
ugur,1,2018-03-29 22:04:56,1598710353503,0.03475025,-0.04317362,0.18357627
ugur,1,2018-03-29 22:04:56,1598656558711,0.022693545,-0.042967137,0.16166429
ugur,1,2018-03-29 22:04:56,1598604104544,0.019061463,-0.03765651,0.12794344
ugur,1,2018-03-29 22:04:56,1598551499597,0.022019967,-0.03580263,0.10926361
ugur,1,2018-03-29 22:04:56,1598497490222,0.028753875,-0.03631711,0.09702418
ugur,1,2018-03-29 22:04:56,1598445252774,0.03548303,-0.042453438,0.10430934
ugur,1,2018-03-29 22:04:56,1598392475847,0.043974053,-0.046659034,0.10183967
ugur,1,2018-03-29 22:04:56,1598341414545,0.051103346,-0.04245584,0.07971319
ugur,1,2018-03-29 22:04:56,1598287785951,0.0501741,-0.039498396,0.07089577
ugur,1,2018-03-29 22:04:56,1598236598347,0.044818778,-0.042095818,0.06296309
ugur,1,2018-03-29 22:04:56,1598184546211,0.040904198,-0.049211435,0.08087282
ugur,1,2018-03-29 22:04:56,1598132765118,0.036787827,-0.054325517,0.09519906
ugur,1,2018-03-29 22:04:56,1598079842618,0.031275935,-0.061155684,0.11886411
ugur,1,2018-03-29 22:04:56,1598028056836,0.029830376,-0.065319985,0.13834804
ugur,1,2018-03-29 22:04:56,1597976805638,0.028797237,-0.068089485,0.15516251
ugur,1,2018-03-29 22:04:56,1597923795118,0.032842264,-0.0675453,0.16875291
ugur,1,2018-03-29 22:04:56,1597869840899,0.033220746,-0.058157247,0.14982851
ugur,1,2018-03-29 22:04:56,1597818994493,0.03919645,-0.052741002,0.15590663
ugur,1,2018-03-29 22:04:56,1597766914545,0.049955092,-0.046286058,0.15139468
ugur,1,2018-03-29 22:04:56,1597714090014,0.050981645,-0.037138935,0.14131851
ugur,1,2018-03-29 22:04:56,1597662212201,0.050188787,-0.032514803,0.13531041
ugur,1,2018-03-29 22:04:56,1597610321212,0.046862535,-0.03482479,0.15341078
ugur,1,2018-03-29 22:04:56,1597558910378,0.04371002,-0.034858886,0.16321927
ugur,1,2018-03-29 22:04:56,1597504955274,0.040088635,-0.034495182,0.16319309
ugur,1,2018-03-29 22:04:56,1597452672722,0.031322345,-0.03592287,0.16970325
ugur,1,2018-03-29 22:04:56,1597397071941,0.032291815,-0.036188688,0.16498877
ugur,1,2018-03-29 22:04:56,1597345003035,0.03720484,-0.03748544,0.16086513
ugur,1,2018-03-29 22:04:56,1597290997514,0.04283395,-0.04240195,0.15709938
ugur,1,2018-03-29 22:04:56,1597237455378,0.045286406,-0.044328816,0.15022889
ugur,1,2018-03-29 22:04:56,1597183978555,0.05299895,-0.044870224,0.13432631
ugur,1,2018-03-29 22:04:56,1597128545274,0.059249144,-0.03760163,0.10368428
ugur,1,2018-03-29 22:04:56,1597076199545,0.05797629,-0.03846829,0.09334342
ugur,1,2018-03-29 22:04:56,1597022685326,0.052790213,-0.040207963,0.08764673
ugur,1,2018-03-29 22:04:56,1596969980118,0.04608414,-0.045298826,0.09538441
ugur,1,2018-03-29 22:04:56,1596917119910,0.040211882,-0.05039094,0.102241345
ugur,1,2018-03-29 22:04:56,1596862376003,0.03095192,-0.058070004,0.11274413
ugur,1,2018-03-29 22:04:56,1596809646056,0.025922991,-0.06448944,0.115207255
ugur,1,2018-03-29 22:04:56,1596756567045,0.025699664,-0.067436785,0.11333688
ugur,1,2018-03-29 22:04:56,1596699579806,0.03189034,-0.06122757,0.08501184
ugur,1,2018-03-29 22:04:56,1596647735379,0.033105616,-0.04889163,0.039712656
ugur,1,2018-03-29 22:04:56,1596595347983,0.041636918,-0.04493571,0.020717919
ugur,1,2018-03-29 22:04:56,1596542596212,0.044844534,-0.03843887,-0.0076890304
ugur,1,2018-03-29 22:04:56,1596488184858,0.045457933,-0.03309603,-0.0334358
ugur,1,2018-03-29 22:04:56,1596434785535,0.044763457,-0.034945205,-0.034887426
ugur,1,2018-03-29 22:04:56,1596382578920,0.041008625,-0.039989673,-0.030300792
ugur,1,2018-03-29 22:04:56,1596327563400,0.0346633,-0.04171805,-0.036323555
ugur,1,2018-03-29 22:04:56,1596271286316,0.022738129,-0.041252628,-0.05274377
ugur,1,2018-03-29 22:04:56,1596218231004,0.02135297,-0.04134603,-0.06463752
ugur,1,2018-03-29 22:04:56,1596161820691,0.029145524,-0.0402272,-0.0708122
ugur,1,2018-03-29 22:04:56,1596109744233,0.03432559,-0.042009447,-0.06760014
ugur,1,2018-03-29 22:04:56,1596056386889,0.039126378,-0.04869254,-0.04832589
ugur,1,2018-03-29 22:04:56,1596004959025,0.047972247,-0.055671267,-0.0264895
ugur,1,2018-03-29 22:04:56,1595952848556,0.050671138,-0.05341359,-0.026159167
ugur,1,2018-03-29 22:04:56,1595900064129,0.0580851,-0.04766324,-0.022222279
ugur,1,2018-03-29 22:04:56,1595849109546,0.058061004,-0.04571953,-0.018981285
ugur,1,2018-03-29 22:04:56,1595794232202,0.053991698,-0.048181377,-0.0033339842
ugur,1,2018-03-29 22:04:56,1595739967514,0.050532002,-0.054842323,0.0269579
ugur,1,2018-03-29 22:04:56,1595687358400,0.04465626,-0.0568498,0.046962727
ugur,1,2018-03-29 22:04:56,1595634673191,0.039052382,-0.0588826,0.06966606
ugur,1,2018-03-29 22:04:56,1595581127254,0.03730845,-0.060218986,0.09134212
ugur,1,2018-03-29 22:04:56,1595526117046,0.043576747,-0.05891309,0.101316854
ugur,1,2018-03-29 22:04:56,1595471013296,0.043064363,-0.04648301,0.09122645
ugur,1,2018-03-29 22:04:56,1595419072254,0.056891695,-0.04312853,0.10072149
ugur,1,2018-03-29 22:04:56,1595367105744,0.061825108,-0.040754627,0.11122377
ugur,1,2018-03-29 22:04:56,1595315048660,0.057104487,-0.029222796,0.104716234
ugur,1,2018-03-29 22:04:56,1595262135900,0.059392013,-0.027635073,0.12198227
ugur,1,2018-03-29 22:04:56,1595207184390,0.057106208,-0.031825397,0.14309224
ugur,1,2018-03-29 22:04:56,1595153874337,0.052829277,-0.03186398,0.15802641
ugur,1,2018-03-29 22:04:56,1595101126837,0.042627253,-0.033325627,0.17405784
ugur,1,2018-03-29 22:04:56,1595047956421,0.037587997,-0.035679873,0.18522054
ugur,1,2018-03-29 22:04:56,1594996937515,0.03872693,-0.037137583,0.18622267
ugur,1,2018-03-29 22:04:56,1594944291108,0.04330914,-0.037732124,0.18285134
ugur,1,2018-03-29 22:04:56,1594891139338,0.05071859,-0.039455745,0.18757172
ugur,1,2018-03-29 22:04:56,1594840145848,0.052653953,-0.041821465,0.19176467
ugur,1,2018-03-29 22:04:56,1594787989025,0.06342224,-0.045392655,0.19152169
ugur,1,2018-03-29 22:04:56,1594735167619,0.07558577,-0.040270966,0.17731199
ugur,1,2018-03-29 22:04:56,1594679002098,0.072312996,-0.03776417,0.17156406
ugur,1,2018-03-29 22:04:56,1594627551838,0.0697192,-0.041811943,0.17766763
ugur,1,2018-03-29 22:04:56,1594574660484,0.065761015,-0.046250697,0.19121972
ugur,1,2018-03-29 22:04:56,1594520924338,0.0618291,-0.051574882,0.20408349
ugur,1,2018-03-29 22:04:56,1594465680119,0.05315335,-0.057960447,0.22632277
ugur,1,2018-03-29 22:04:56,1594410436213,0.047235657,-0.06335789,0.2353559
ugur,1,2018-03-29 22:04:56,1594359213400,0.045927092,-0.06518312,0.23677576
ugur,1,2018-03-29 22:04:56,1594305593609,0.046118837,-0.05403064,0.2078087
ugur,1,2018-03-29 22:04:56,1594251979234,0.04831843,-0.03971817,0.17300126
ugur,1,2018-03-29 22:04:56,1594198374911,0.05866735,-0.034519892,0.16369613
ugur,1,2018-03-29 22:04:56,1594141648609,0.06275656,-0.030376391,0.15567383
ugur,1,2018-03-29 22:04:56,1594088126369,0.06312302,-0.029967483,0.15391251
ugur,1,2018-03-29 22:04:56,1594034902463,0.061746273,-0.037242074,0.16226873
ugur,1,2018-03-29 22:04:56,1593979907255,0.058437705,-0.038966548,0.16418223
ugur,1,2018-03-29 22:04:56,1593927190744,0.051016804,-0.039247967,0.15842311
ugur,1,2018-03-29 22:04:56,1593873416057,0.040760387,-0.03831476,0.15325247
ugur,1,2018-03-29 22:04:56,1593820861369,0.04085658,-0.036750805,0.14239162
ugur,1,2018-03-29 22:04:56,1593767459703,0.04867733,-0.033131134,0.13395718
ugur,1,2018-03-29 22:04:56,1593713610067,0.049875174,-0.03262643,0.12537764
ugur,1,2018-03-29 22:04:56,1593659055901,0.051866908,-0.035949204,0.12565775
ugur,1,2018-03-29 22:04:56,1593607616838,0.069658674,-0.04436135,0.13454051
ugur,1,2018-03-29 22:04:56,1593554945953,0.07392586,-0.043372404,0.13039637
ugur,1,2018-03-29 22:04:56,1593496992203,0.06991723,-0.04003914,0.12509017
ugur,1,2018-03-29 22:04:56,1593432424338,0.068829134,-0.043053333,0.13121723
ugur,1,2018-03-29 22:04:56,1593381275692,0.06647137,-0.04905534,0.14890514
ugur,1,2018-03-29 22:04:56,1593327191161,0.061619066,-0.057458334,0.1655083
ugur,1,2018-03-29 22:04:56,1593272180849,0.055995036,-0.061183732,0.17059772
ugur,1,2018-03-29 22:04:56,1593220818505,0.048083507,-0.06332192,0.17458688
ugur,1,2018-03-29 22:04:56,1593165751786,0.052472636,-0.06034187,0.17067176
ugur,1,2018-03-29 22:04:56,1593109911526,0.058512762,-0.05167141,0.15591793
ugur,1,2018-03-29 22:04:56,1593053985901,0.06107683,-0.03992304,0.13957076
ugur,1,2018-03-29 22:04:56,1592999885797,0.06834616,-0.035441566,0.13145763
ugur,1,2018-03-29 22:04:56,1592946890692,0.05888974,-0.033386726,0.12474739
ugur,1,2018-03-29 22:04:56,1592891571057,0.058425426,-0.031955164,0.12020082
ugur,1,2018-03-29 22:04:56,1592837096057,0.050558552,-0.034924038,0.11846008
ugur,1,2018-03-29 22:04:56,1592782732724,0.043593436,-0.034816664,0.113389745
ugur,1,2018-03-29 22:04:56,1592728986734,0.03759628,-0.034994178,0.103873365
ugur,1,2018-03-29 22:04:56,1592674837463,0.03118705,-0.035685997,0.09915088
ugur,1,2018-03-29 22:04:56,1592619544234,0.028836954,-0.035910588,0.084876254
ugur,1,2018-03-29 22:04:56,1592566587203,0.035551034,-0.037513055,0.08103424
ugur,1,2018-03-29 22:04:56,1592511518661,0.038898546,-0.038876694,0.07332151
ugur,1,2018-03-29 22:04:56,1592458425172,0.04156777,-0.042688157,0.07058535
ugur,1,2018-03-29 22:04:56,1592405255745,0.048155718,-0.04656879,0.06930981
ugur,1,2018-03-29 22:04:56,1592351661995,0.051818665,-0.044760507,0.061767053
ugur,1,2018-03-29 22:04:56,1592298205484,0.048783917,-0.045240365,0.056555454
ugur,1,2018-03-29 22:04:56,1592242292203,0.0445057,-0.04940525,0.060947254
ugur,1,2018-03-29 22:04:56,1592187285016,0.040213212,-0.0526992,0.06398199
ugur,1,2018-03-29 22:04:56,1592134035328,0.031179229,-0.05928196,0.075660095
ugur,1,2018-03-29 22:04:56,1592078819339,0.023164868,-0.065487646,0.08427952
ugur,1,2018-03-29 22:04:56,1592026786474,0.019585293,-0.06745343,0.08824814
ugur,1,2018-03-29 22:04:56,1591972501839,0.014869503,-0.06557028,0.08474515
ugur,1,2018-03-29 22:04:56,1591918865016,0.019719493,-0.05499138,0.06734793
ugur,1,2018-03-29 22:04:56,1591864537255,0.028999222,-0.048098207,0.057628687
ugur,1,2018-03-29 22:04:56,1591810633714,0.048026964,-0.04679983,0.05584673
ugur,1,2018-03-29 22:04:56,1591757105589,0.049211524,-0.040856548,0.06067908
ugur,1,2018-03-29 22:04:56,1591703414651,0.051604915,-0.037248008,0.059773844
ugur,1,2018-03-29 22:04:56,1591649992933,0.05129356,-0.041141003,0.06630322
ugur,1,2018-03-29 22:04:56,1591596193714,0.041034985,-0.038660422,0.07145035
ugur,1,2018-03-29 22:04:56,1591542649183,0.036100518,-0.036942147,0.07403975
ugur,1,2018-03-29 22:04:56,1591488861162,0.027617572,-0.03777904,0.077046
ugur,1,2018-03-29 22:04:56,1591436811943,0.025641289,-0.037897322,0.08043954
ugur,1,2018-03-29 22:04:56,1591385616162,0.03017145,-0.03464195,0.08451367
ugur,1,2018-03-29 22:04:56,1591333661318,0.033513375,-0.03530299,0.09448213
ugur,1,2018-03-29 22:04:56,1591279153349,0.035856683,-0.040993553,0.10485948
ugur,1,2018-03-29 22:04:56,1591226526683,0.05592912,-0.05322459,0.13021632
ugur,1,2018-03-29 22:04:56,1591173099808,0.06527313,-0.04937285,0.13154164
ugur,1,2018-03-29 22:04:56,1591117884235,0.061633233,-0.047088005,0.13267018
ugur,1,2018-03-29 22:04:56,1591064770849,0.05569879,-0.05044917,0.14476795
ugur,1,2018-03-29 22:04:56,1591010410902,0.050884992,-0.055476267,0.1549802
ugur,1,2018-03-29 22:04:56,1590959102204,0.046655517,-0.059236232,0.16293365
ugur,1,2018-03-29 22:04:56,1590906403714,0.039878957,-0.062160816,0.16637778
ugur,1,2018-03-29 22:04:56,1590846648454,0.03560659,-0.063182935,0.1629449
ugur,1,2018-03-29 22:04:56,1590789288506,0.03481223,-0.05952121,0.15237832
ugur,1,2018-03-29 22:04:56,1590735929600,0.033915013,-0.047467485,0.12887044
ugur,1,2018-03-29 22:04:56,1590679681110,0.038420003,-0.03884548,0.10760384
ugur,1,2018-03-29 22:04:56,1590626773193,0.055766024,-0.035412684,0.10753475
ugur,1,2018-03-29 22:04:56,1590573692204,0.05641075,-0.032136515,0.103677385
ugur,1,2018-03-29 22:04:56,1590520639131,0.056468867,-0.0292179,0.09167728
ugur,1,2018-03-29 22:04:56,1590464552933,0.055666976,-0.031715292,0.09374531
ugur,1,2018-03-29 22:04:56,1590413372985,0.05139491,-0.034026764,0.09387724
ugur,1,2018-03-29 22:04:56,1590360879756,0.04152853,-0.03612257,0.094062716
ugur,1,2018-03-29 22:04:56,1590307752204,0.036600187,-0.039091714,0.097610064
ugur,1,2018-03-29 22:04:56,1590254632516,0.03235102,-0.04530903,0.09665645
ugur,1,2018-03-29 22:04:56,1590200792048,0.042070396,-0.048549354,0.0975694
ugur,1,2018-03-29 22:04:56,1590145908923,0.049829952,-0.048647247,0.08981439
ugur,1,2018-03-29 22:04:56,1590090750381,0.051872928,-0.053353082,0.0910463
ugur,1,2018-03-29 22:04:56,1590038228923,0.056548562,-0.06060796,0.09407355
ugur,1,2018-03-29 22:04:56,1589985053558,0.07243732,-0.06361665,0.09888063
ugur,1,2018-03-29 22:04:56,1589932878194,0.08471171,-0.062061,0.094705775
ugur,1,2018-03-29 22:04:56,1589881184496,0.08882153,-0.06112777,0.090632245
ugur,1,2018-03-29 22:04:56,1589825724808,0.09225237,-0.06452831,0.099318326
ugur,1,2018-03-29 22:04:56,1589771975173,0.091838695,-0.06555493,0.10660338
ugur,1,2018-03-29 22:04:56,1589716963662,0.08892062,-0.06602815,0.115989104
ugur,1,2018-03-29 22:04:56,1589665213402,0.08586869,-0.066534944,0.120652854
ugur,1,2018-03-29 22:04:56,1589612474704,0.0789891,-0.0673502,0.12727764
ugur,1,2018-03-29 22:04:56,1589557900798,0.06825903,-0.068841316,0.13980827
ugur,1,2018-03-29 22:04:56,1589504381840,0.05834719,-0.070255846,0.14428048
ugur,1,2018-03-29 22:04:56,1589449603454,0.048029777,-0.07307547,0.14500937
ugur,1,2018-03-29 22:04:56,1589397515694,0.04199778,-0.07514832,0.13923752
