user,label,collection_datetime,device_timestamp,mag_x,mag_y,mag_z
ugur,1,2018-03-29 22:04:55,1104873475410,20.907593,-4.208374,-42.21039
ugur,1,2018-03-29 22:04:55,1104819528847,21.690369,-4.2404175,-44.340515
ugur,1,2018-03-29 22:04:55,1104767482806,22.410583,-1.3092041,-43.659973
ugur,1,2018-03-29 22:04:55,1104713348014,21.707153,-6.4056396,-42.895508
ugur,1,2018-03-29 22:04:55,1104659148118,23.236084,-6.399536,-42.893982
ugur,1,2018-03-29 22:04:55,1104604887545,23.982239,-6.361389,-40.760803
ugur,1,2018-03-29 22:04:55,1104551332962,24.757385,-7.0877075,-40.751648
ugur,1,2018-03-29 22:04:55,1104495668275,24.760437,-7.8048706,-41.453552
ugur,1,2018-03-29 22:04:55,1104441979264,23.99292,-7.0907593,-40.753174
ugur,1,2018-03-29 22:04:55,1104388559473,25.524902,-6.3796997,-42.17987
ugur,1,2018-03-29 22:04:55,1104333430254,25.51117,-6.3552856,-40.75775
ugur,1,2018-03-29 22:04:55,1104279040983,25.508118,-5.6381226,-41.47644
ugur,1,2018-03-29 22:04:55,1104224994993,26.29242,-7.095337,-41.459656
ugur,1,2018-03-29 22:04:55,1104170215358,24.72992,-4.194641,-42.204285
ugur,1,2018-03-29 22:04:55,1104117079473,26.24054,-2.7313232,-42.218018
ugur,1,2018-03-29 22:04:55,1104063065775,23.976135,-4.927063,-42.19818
ugur,1,2018-03-29 22:04:55,1104008972702,23.956299,-3.4683228,-42.21344
ugur,1,2018-03-29 22:04:55,1103955617806,23.220825,-5.657959,-42.19055
ugur,1,2018-03-29 22:04:55,1103900435462,23.962402,-3.4805298,-42.922974
ugur,1,2018-03-29 22:04:55,1103845117337,23.982239,-4.93927,-42.907715
