user,label,collection_datetime,device_timestamp,rotvecgyro_x,rotvecgyro_y,rotvecgyro_z
ugur,1,2018-03-29 22:04:56,1705542135910,-0.023370383,-0.07787454,-0.7456466
ugur,1,2018-03-29 22:04:56,1705488337108,-0.014139501,-0.07238087,-0.74441516
ugur,1,2018-03-29 22:04:56,1705434656847,-0.0099182455,-0.07086838,-0.74367535
ugur,1,2018-03-29 22:04:56,1705380438670,-0.0055252123,-0.067631945,-0.74507296
ugur,1,2018-03-29 22:04:56,1705328135337,-0.0063632666,-0.065091714,-0.7486022
ugur,1,2018-03-29 22:04:56,1705273362004,-0.012704427,-0.06543816,-0.7543246
ugur,1,2018-03-29 22:04:56,1705220753879,-0.013744159,-0.06556233,-0.7576545
ugur,1,2018-03-29 22:04:56,1705167166066,-0.010105645,-0.05804901,-0.7634192
ugur,1,2018-03-29 22:04:56,1705111361900,-0.019223027,-0.05107095,-0.77230024
ugur,1,2018-03-29 22:04:56,1705057133514,-0.031672057,-0.05585949,-0.7793927
ugur,1,2018-03-29 22:04:56,1705002473462,-0.026480423,-0.06954852,-0.77876645
ugur,1,2018-03-29 22:04:56,1704949171171,-0.020218378,-0.06815746,-0.7838322
ugur,1,2018-03-29 22:04:56,1704895387421,-0.016912706,-0.067227185,-0.7900663
ugur,1,2018-03-29 22:04:56,1704843282212,-0.012536411,-0.074454375,-0.7928103
ugur,1,2018-03-29 22:04:56,1704788085337,-0.00757024,-0.08069603,-0.7916361
ugur,1,2018-03-29 22:04:56,1704734648306,-0.0129553145,-0.082004,-0.7904573
ugur,1,2018-03-29 22:04:56,1704679093827,-0.021890692,-0.08151014,-0.7868769
ugur,1,2018-03-29 22:04:56,1704624679660,-0.03271519,-0.076603256,-0.7818364
ugur,1,2018-03-29 22:04:56,1704571591952,-0.04119414,-0.0782379,-0.77376837
ugur,1,2018-03-29 22:04:56,1704517931848,-0.045404583,-0.061755687,-0.7731247
ugur,1,2018-03-29 22:04:56,1704464106223,-0.05499875,-0.056663055,-0.77785444
ugur,1,2018-03-29 22:04:56,1704407570025,-0.036335774,-0.07147084,-0.76890254
ugur,1,2018-03-29 22:04:56,1704354400025,-0.028920881,-0.0745643,-0.7659393
ugur,1,2018-03-29 22:04:56,1704301022629,-0.022660553,-0.06936218,-0.7652699
ugur,1,2018-03-29 22:04:56,1704243932056,-0.018853119,-0.07207416,-0.76199967
ugur,1,2018-03-29 22:04:56,1704190654504,-0.016359113,-0.072134554,-0.7607572
ugur,1,2018-03-29 22:04:56,1704136049244,-0.013225786,-0.06746062,-0.7623251
ugur,1,2018-03-29 22:04:56,1704082355181,-0.017677885,-0.065598845,-0.76635313
ugur,1,2018-03-29 22:04:56,1704027666744,-0.02030147,-0.06523576,-0.76981634
ugur,1,2018-03-29 22:04:56,1703972815858,-0.016145047,-0.062333472,-0.77303797
ugur,1,2018-03-29 22:04:56,1703917761379,-0.01876942,-0.05348201,-0.78036916
ugur,1,2018-03-29 22:04:56,1703865156900,-0.034080062,-0.05307926,-0.78679574
ugur,1,2018-03-29 22:04:56,1703810185806,-0.038530856,-0.06984133,-0.7853738
ugur,1,2018-03-29 22:04:56,1703755960859,-0.032646578,-0.06939121,-0.78693706
ugur,1,2018-03-29 22:04:56,1703699204661,-0.036232997,-0.07011188,-0.7912244
ugur,1,2018-03-29 22:04:56,1703644509348,-0.03939956,-0.07490246,-0.7943579
ugur,1,2018-03-29 22:04:56,1703588713359,-0.03652837,-0.08264454,-0.7931669
ugur,1,2018-03-29 22:04:56,1703536780963,-0.03763029,-0.086706325,-0.7902867
ugur,1,2018-03-29 22:04:56,1703482180650,-0.041281246,-0.08712739,-0.78582674
ugur,1,2018-03-29 22:04:56,1703427183307,-0.049150288,-0.08411736,-0.78141534
ugur,1,2018-03-29 22:04:56,1703373550390,-0.059871025,-0.0792822,-0.7771494
ugur,1,2018-03-29 22:04:56,1703318907838,-0.065003306,-0.07243317,-0.7710941
ugur,1,2018-03-29 22:04:56,1703267066015,-0.07205564,-0.05767371,-0.77022207
ugur,1,2018-03-29 22:04:56,1703213983671,-0.073844984,-0.043619025,-0.77418184
ugur,1,2018-03-29 22:04:56,1703160221328,-0.06522047,-0.048707236,-0.7721116
ugur,1,2018-03-29 22:04:56,1703106861067,-0.049601194,-0.05199818,-0.76594734
ugur,1,2018-03-29 22:04:56,1703054487994,-0.043194268,-0.049206477,-0.7629981
ugur,1,2018-03-29 22:04:56,1702999821484,-0.03802595,-0.04722741,-0.76097095
ugur,1,2018-03-29 22:04:56,1702944901901,-0.03531102,-0.044286884,-0.7625782
ugur,1,2018-03-29 22:04:56,1702892437994,-0.032752633,-0.04221656,-0.76598805
ugur,1,2018-03-29 22:04:56,1702839416432,-0.028200803,-0.03904688,-0.7698215
ugur,1,2018-03-29 22:04:56,1702787707786,-0.03150035,-0.039301388,-0.7745635
ugur,1,2018-03-29 22:04:56,1702733418203,-0.037047334,-0.040116947,-0.77971154
ugur,1,2018-03-29 22:04:56,1702680682369,-0.03259315,-0.036070243,-0.78698653
ugur,1,2018-03-29 22:04:56,1702628520911,-0.025932278,-0.0249635,-0.79836774
ugur,1,2018-03-29 22:04:56,1702574498724,-0.03605856,-0.018582774,-0.81214553
ugur,1,2018-03-29 22:04:56,1702520596744,-0.04456558,-0.022959696,-0.8181067
ugur,1,2018-03-29 22:04:56,1702466799453,-0.04870263,-0.021441776,-0.81913745
ugur,1,2018-03-29 22:04:56,1702415090859,-0.05532222,-0.021324007,-0.81699675
ugur,1,2018-03-29 22:04:56,1702360933255,-0.056972027,-0.020689886,-0.81270915
ugur,1,2018-03-29 22:04:56,1702307632578,-0.06094318,-0.023935013,-0.8065219
ugur,1,2018-03-29 22:04:56,1702255708880,-0.05334913,-0.0274701,-0.7952329
ugur,1,2018-03-29 22:04:56,1702204169401,-0.03570093,-0.029120157,-0.77902895
ugur,1,2018-03-29 22:04:56,1702152049713,-0.024336644,-0.034410432,-0.7563198
ugur,1,2018-03-29 22:04:56,1702099807526,-0.01448753,-0.040588718,-0.72569925
ugur,1,2018-03-29 22:04:56,1702047940182,-0.016060071,-0.053912364,-0.685735
ugur,1,2018-03-29 22:04:56,1701995648411,-0.0095253,-0.0634644,-0.64158165
ugur,1,2018-03-29 22:04:56,1701941293515,0.0022459568,-0.059215497,-0.5959394
ugur,1,2018-03-29 22:04:56,1701887819870,0.0058338633,-0.057983223,-0.5608247
ugur,1,2018-03-29 22:04:56,1701835255078,0.0060643735,-0.06279412,-0.52662605
ugur,1,2018-03-29 22:04:56,1701781333151,0.012170915,-0.073536366,-0.49520627
ugur,1,2018-03-29 22:04:56,1701729211120,0.015704995,-0.06918533,-0.46614638
ugur,1,2018-03-29 22:04:56,1701676877161,0.007947502,-0.07225116,-0.45091492
ugur,1,2018-03-29 22:04:56,1701624066536,0.00095665915,-0.07578373,-0.4322512
ugur,1,2018-03-29 22:04:56,1701568507057,-0.0123571325,-0.07513903,-0.42001575
ugur,1,2018-03-29 22:04:56,1701513217578,-0.026001807,-0.07612353,-0.4109377
ugur,1,2018-03-29 22:04:56,1701459890547,-0.027914975,-0.07889094,-0.39477462
ugur,1,2018-03-29 22:04:56,1701406289714,-0.021679057,-0.082058236,-0.36723012
ugur,1,2018-03-29 22:04:56,1701351441693,-0.013674358,-0.08177962,-0.33547804
ugur,1,2018-03-29 22:04:56,1701296147891,-0.006389479,-0.08037905,-0.30179483
ugur,1,2018-03-29 22:04:56,1701243187474,0.0010660897,-0.07769834,-0.2688796
ugur,1,2018-03-29 22:04:56,1701191940860,0.0071650627,-0.076824084,-0.23602113
ugur,1,2018-03-29 22:04:56,1701138899349,0.0052920207,-0.0687713,-0.20756188
ugur,1,2018-03-29 22:04:56,1701084931901,0.00087012805,-0.07410235,-0.18610094
ugur,1,2018-03-29 22:04:56,1701029793047,0.013520645,-0.083790235,-0.15440693
ugur,1,2018-03-29 22:04:56,1700974737683,0.03796127,-0.07209643,-0.114976145
ugur,1,2018-03-29 22:04:56,1700918264974,0.044662166,-0.06857167,-0.089455895
ugur,1,2018-03-29 22:04:56,1700866144349,0.051615823,-0.06152846,-0.06933671
ugur,1,2018-03-29 22:04:56,1700813537370,0.06007527,-0.059856787,-0.054872848
ugur,1,2018-03-29 22:04:56,1700758294401,0.06938001,-0.05629712,-0.042963378
ugur,1,2018-03-29 22:04:56,1700705249558,0.07745864,-0.054057546,-0.037496697
ugur,1,2018-03-29 22:04:56,1700652814297,0.07691807,-0.054609023,-0.04216005
ugur,1,2018-03-29 22:04:56,1700599319506,0.07292505,-0.064438276,-0.053814244
ugur,1,2018-03-29 22:04:56,1700543074766,0.06962289,-0.061716877,-0.06910024
ugur,1,2018-03-29 22:04:56,1700488852318,0.06846697,-0.048837062,-0.08558025
ugur,1,2018-03-29 22:04:56,1700434852058,0.06038492,-0.044919264,-0.10268367
ugur,1,2018-03-29 22:04:56,1700381069714,0.051322967,-0.05552842,-0.11580786
ugur,1,2018-03-29 22:04:56,1700329048256,0.0573773,-0.064700924,-0.114099175
ugur,1,2018-03-29 22:04:56,1700274740235,0.055924974,-0.068768375,-0.11505315
ugur,1,2018-03-29 22:04:56,1700221198672,0.048765335,-0.06661045,-0.12340685
ugur,1,2018-03-29 22:04:56,1700167050235,0.045431074,-0.068597116,-0.13558088
ugur,1,2018-03-29 22:04:56,1700114828829,0.05164024,-0.073698945,-0.14026202
ugur,1,2018-03-29 22:04:56,1700061084766,0.062354483,-0.07606,-0.13676542
ugur,1,2018-03-29 22:04:56,1700007619350,0.06795675,-0.07791436,-0.12972008
ugur,1,2018-03-29 22:04:56,1699952583672,0.06613016,-0.08164576,-0.1240351
ugur,1,2018-03-29 22:04:56,1699899895964,0.06226472,-0.083969876,-0.11526962
ugur,1,2018-03-29 22:04:56,1699846775131,0.060082298,-0.0868852,-0.100258864
ugur,1,2018-03-29 22:04:56,1699793585391,0.047020108,-0.07793925,-0.09335856
ugur,1,2018-03-29 22:04:56,1699737789975,0.028786687,-0.08327547,-0.09281234
ugur,1,2018-03-29 22:04:56,1699683434766,0.033363238,-0.07975385,-0.08504006
ugur,1,2018-03-29 22:04:56,1699630932423,0.03388429,-0.06984321,-0.08158028
ugur,1,2018-03-29 22:04:56,1699575320496,0.03207187,-0.06511452,-0.08198396
ugur,1,2018-03-29 22:04:56,1699522982110,0.037029233,-0.05899696,-0.080504656
ugur,1,2018-03-29 22:04:56,1699468450600,0.04450081,-0.05775676,-0.078243695
ugur,1,2018-03-29 22:04:56,1699415084871,0.053200867,-0.054341443,-0.07534888
ugur,1,2018-03-29 22:04:56,1699361852735,0.053751193,-0.0507173,-0.076815754
ugur,1,2018-03-29 22:04:56,1699308725287,0.04789528,-0.057756767,-0.08510045
