1521794943144,metadata_log_format,wifi-ble-imu-cell collection
1521794943145,metadata_system_time,1521794943145
1521794943145,metadata_surveyName,/storage/emulated/0/FIND-IT/log.csv
1521794943145,metadata_notes,new collection
1521794943146,metadata_deviceInfo,Boarduniversal7870Brand,samsungDevice,a3y17lteHardware,samsungexynos7870Manufacturer,samsungModel,SM-A320FLProduct,a3y17ltexc
237947489242418,label,1,latMapApp,0,longMapApp,0,floorMapApp,0
237949922017185,linAccel,Samsung Linear Acceleration Sensor,-0.0049423873,-0.10022366,-0.12086964,3
237949923339224,accel,K6DS3TR Accelerometer,0.1604115,1.1563994,9.512163,3
237949924650724,orientation,Samsung Orientation Sensor,156.12968,-7.390326,0.88958335,3
237949926321493,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.06459836,-0.006191525,0.022809252,0.99763143,3
237949927712877,gyro,K6DS3TR Gyroscope,-0.007330383,0.014660766,-0.010995574,3
237949968462031,ble,24:0A:C4:00:98:A0,BEACON_2,-78
237949980969262,compass,AK09916C Magnetometer,-6.54,-18.84,-32.46,3
237949982846570,rotVectorAll,Samsung Rotation Vector Sensor,0.006067382,-0.06319937,-0.97665673,0.20520885,0.0,3
237949984644108,linAccel,Samsung Linear Acceleration Sensor,0.015086159,-0.045114994,0.2011652,3
237949986556377,accel,K6DS3TR Accelerometer,0.12928689,1.1971009,9.919178,3
237949987959877,orientation,Samsung Orientation Sensor,156.26492,-7.212694,0.7922604,3
